scenario,trial,seed,status,runtime_seconds,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,fusion_mode,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,error
correctly_calibrated_radar,13,54,PASS,3.225,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.013,3.9668,1,5,0,6,0.7414,0.6319,0.1151,0.3272,1,6,58,0,0,4.2,1.1837,86,5,2.7595,1906,1471,435,0,2,4.3816,0,,
correctly_calibrated_radar,14,55,PASS,2.9488,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.05,4.8859,8,5,0,13,1.4775,0.6883,0.1122,0.3321,3,10,58,0,0,5.2,1.1837,73.5,2,2.8385,1908,1462,446,0,2,4.278,0,,
correctly_calibrated_radar,15,56,PASS,3.6997,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,77,0,,1,,0.025,4.8621,9,3,0,12,1.5018,0.7083,0.1169,0.3261,1,15,77,0,0,3.5,1.2031,87.6,6,2.7969,1910,1467,443,0,2,4.3115,0,,
correctly_calibrated_radar,16,57,PASS,3.2391,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.013,4.7989,9,8,0,17,1.503,0.6858,0.115,0.3326,1,13,69,0,0,3.2,1.1897,88.4,4,2.6403,1910,1463,447,0,2,4.2729,0,,
correctly_calibrated_radar,17,58,PASS,2.6149,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.2121,11,9,0,20,0.9063,0.6897,0.1131,0.3241,1,13,64,0,0,2.6,1.1228,85.6,2,2.7193,1884,1451,433,0,2,4.351,0,,
correctly_calibrated_radar,18,59,PASS,1.4411,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.05,4.9336,3,9,0,12,1.5846,0.6577,0.1208,0.3288,4,4,82,0,0,2.7143,1.3226,54.875,1,3.8786,1916,1469,447,0,2,4.2864,0,,
correctly_calibrated_radar,19,60,PASS,1.2479,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.025,4.9336,10,3,0,13,1.6296,0.6616,0.1138,0.3298,2,16,64,0,0,3.3333,1.2549,73.3333,6,2.9526,1926,1480,446,0,2,4.3184,0,,
correctly_calibrated_radar,20,61,PASS,1.3459,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.025,4.6067,12,6,0,18,1.3221,0.6426,0.1149,0.3318,1,12,59,0,0,2,1.1569,88.2,1,2.6225,1916,1470,446,0,2,4.296,0,,
mildly_overconfident_radar,1,42,PASS,1.2913,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,66,0,,1,,0.075,4.7123,9,10,0,19,1.3881,0.6411,0.1184,0.3316,0,13,67,0,0,2,1.0984,110.75,4,2.2804,1918,1471,447,0,2,4.2908,0,,
mildly_overconfident_radar,2,43,PASS,1.3438,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.013,4.7153,4,6,0,10,1.3677,0.6633,0.1149,0.3305,2,6,64,0,0,2.3333,1.2549,73.1667,2,2.9589,1918,1473,445,0,2,4.3101,0,,
mildly_overconfident_radar,3,44,PASS,1.2103,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,59,0,,1,,0.0,4.2097,13,10,0,23,0.9832,0.6823,0.1144,0.3288,1,20,78,0,0,2,1.2188,87.4,8,2.6203,1912,1470,442,0,2,4.3258,0,,
mildly_overconfident_radar,4,45,PASS,1.1859,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,60,0,,1,,0.062,4.4449,6,9,0,15,1.128,0.6576,0.1106,0.3288,0,12,57,0,0,2,1.0755,109.25,6,2.2598,1906,1465,441,0,2,4.322,0,,
mildly_overconfident_radar,5,46,PASS,1.2164,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.05,3.9647,8,11,0,19,0.765,0.64,0.1073,0.3272,0,9,71,0,0,2.75,1.127,107.5,1,2.4651,1898,1464,434,0,2,4.3733,0,,
mildly_overconfident_radar,6,47,PASS,1.1987,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,62,0,,1,,0.025,4.6104,10,5,0,15,1.4289,0.6605,0.1224,0.3306,0,13,53,0,0,3.25,1.1778,110.75,3,2.3571,1934,1487,447,0,2,4.3266,0,,
mildly_overconfident_radar,7,48,PASS,1.2867,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.0,4.7042,11,10,0,21,1.4341,0.7131,0.1162,0.3273,2,15,69,0,0,3.5,1.2321,72.8333,4,2.9962,1912,1469,443,0,2,4.316,0,,
mildly_overconfident_radar,8,49,PASS,1.292,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.075,4.9737,4,4,0,8,1.5894,0.6754,0.117,0.3313,2,8,66,0,0,4.3333,1.2,73.3333,4,3.0954,1922,1476,446,0,2,4.3094,0,,
mildly_overconfident_radar,9,50,PASS,1.3836,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,43,0,,1,,0.025,4.3136,4,8,0,12,1.0284,0.6605,0.1147,0.327,0,9,67,0,0,2.75,1.2182,107.75,5,2.4018,1896,1461,435,0,2,4.3586,0,,
mildly_overconfident_radar,10,51,PASS,1.4059,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,44,0,,1,,0.05,4.7726,7,7,0,14,1.4417,0.6586,0.1155,0.3341,1,9,62,0,0,2.8,1.1481,88.8,2,2.6525,1922,1473,449,0,2,4.2806,0,,
mildly_overconfident_radar,11,52,PASS,1.2565,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.013,4.8376,5,8,0,13,1.4783,0.6585,0.1123,0.33,0,12,69,0,0,4,1.1129,109.5,7,2.4882,1904,1462,442,0,2,4.3077,0,,
mildly_overconfident_radar,12,53,PASS,1.3551,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,58,0,,1,,0.013,4.2914,7,9,0,16,1.0192,0.6509,0.1149,0.3293,0,12,72,0,0,4.25,1.0909,109,4,2.461,1904,1464,440,0,2,4.3273,0,,
mildly_overconfident_radar,13,54,PASS,1.2222,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.013,3.9672,1,5,0,6,0.7417,0.6319,0.1151,0.3272,1,6,58,0,0,4.2,1.1837,86,5,2.7595,1906,1471,435,0,2,4.3816,0,,
mildly_overconfident_radar,14,55,PASS,1.1313,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.05,4.8851,8,5,0,13,1.477,0.6882,0.1122,0.3321,3,10,58,0,0,5.2,1.1837,73.5,2,2.8385,1908,1462,446,0,2,4.278,0,,
mildly_overconfident_radar,15,56,PASS,1.2602,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.025,4.8773,10,7,0,17,1.4987,0.7083,0.1169,0.3303,1,16,77,0,0,3.5,1.2031,87.6,6,2.7969,1910,1467,443,0,2,4.3115,0,,
mildly_overconfident_radar,16,57,PASS,1.4232,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.013,4.7944,9,8,0,17,1.4995,0.6857,0.1151,0.3326,1,13,69,0,0,3.2,1.1897,88.4,4,2.6403,1910,1463,447,0,2,4.2729,0,,
mildly_overconfident_radar,17,58,PASS,1.5486,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.2121,11,9,0,20,0.9063,0.6897,0.1131,0.3241,1,13,64,0,0,2.6,1.1228,85.6,2,2.7193,1884,1451,433,0,2,4.351,0,,
mildly_overconfident_radar,18,59,PASS,1.3862,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.05,4.9322,3,9,0,12,1.5835,0.6577,0.1208,0.3288,4,4,82,0,0,2.7143,1.3226,54.875,1,3.8786,1916,1469,447,0,2,4.2864,0,,
mildly_overconfident_radar,19,60,PASS,1.1447,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.025,4.9334,10,3,0,13,1.6294,0.6616,0.1138,0.3298,2,16,64,0,0,3.3333,1.2549,73.3333,6,2.9526,1926,1480,446,0,2,4.3184,0,,
mildly_overconfident_radar,20,61,PASS,1.1936,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.025,4.6054,12,6,0,18,1.3212,0.6426,0.1149,0.3318,1,12,59,0,0,2,1.1569,88.2,1,2.6225,1916,1470,446,0,2,4.296,0,,
severely_overconfident_radar,1,42,PASS,1.1403,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.075,4.7645,9,9,0,18,1.4305,0.6411,0.1184,0.3331,0,13,67,0,0,2,1.0984,110.75,4,2.2804,1918,1471,447,0,2,4.2908,0,,
severely_overconfident_radar,2,43,PASS,1.1685,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.013,4.7164,4,6,0,10,1.3683,0.6634,0.1149,0.3305,2,6,64,0,0,2.3333,1.2549,73.1667,2,2.9589,1918,1473,445,0,2,4.3101,0,,
severely_overconfident_radar,3,44,PASS,1.6624,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.0,4.1737,12,8,0,20,0.9473,0.6795,0.1145,0.3298,1,18,78,0,0,2,1.2381,87.2,7,2.6245,1906,1465,441,0,2,4.322,0,,
severely_overconfident_radar,4,45,PASS,1.842,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,60,0,,1,,0.062,4.444,6,9,0,15,1.1277,0.6576,0.1106,0.3288,0,12,57,0,0,2,1.0755,109.25,6,2.2598,1906,1465,441,0,2,4.322,0,,
severely_overconfident_radar,5,46,PASS,1.414,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.05,3.9644,8,11,0,19,0.7647,0.64,0.1073,0.3272,0,9,71,0,0,2.75,1.127,107.5,1,2.4651,1898,1464,434,0,2,4.3733,0,,
severely_overconfident_radar,6,47,PASS,1.3218,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,62,0,,1,,0.025,4.6125,10,5,0,15,1.4308,0.6605,0.1224,0.3306,0,13,53,0,0,3.25,1.1778,110.75,3,2.3571,1934,1487,447,0,2,4.3266,0,,
severely_overconfident_radar,7,48,PASS,1.1961,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,50,0,,1,,0.0,4.7064,11,9,0,20,1.4357,0.7131,0.1162,0.3273,2,15,69,0,0,3.5,1.2321,72.8333,4,2.9962,1912,1469,443,0,2,4.316,0,,
severely_overconfident_radar,8,49,PASS,1.2011,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.075,4.971,4,4,0,8,1.5874,0.6753,0.117,0.3313,2,8,66,0,0,4.3333,1.2,73.3333,4,3.0954,1922,1476,446,0,2,4.3094,0,,
severely_overconfident_radar,9,50,PASS,1.1803,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,43,0,,1,,0.025,4.3142,4,8,0,12,1.0292,0.6606,0.1147,0.327,0,9,67,0,0,2.75,1.2182,107.75,5,2.4018,1896,1461,435,0,2,4.3586,0,,
severely_overconfident_radar,10,51,PASS,1.6603,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,55,0,,1,,0.05,4.7589,5,9,0,14,1.4362,0.6586,0.1155,0.3336,1,7,62,0,0,2.8,1.1481,88.8,2,2.6525,1922,1473,449,0,2,4.2806,0,,
severely_overconfident_radar,11,52,PASS,1.9188,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.013,4.834,5,7,0,12,1.4787,0.6577,0.1111,0.3298,0,12,69,0,0,4,1.1129,109.5,7,2.4904,1904,1462,442,0,2,4.3077,0,,
severely_overconfident_radar,12,53,PASS,1.5338,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,71,0,,1,,0.013,4.2195,9,11,0,20,0.9451,0.6534,0.1144,0.3263,0,12,68,0,0,4.25,1.0968,108.5,3,2.4599,1902,1464,438,0,2,4.3425,0,,
severely_overconfident_radar,13,54,PASS,2.3053,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.013,3.9683,1,5,0,6,0.7423,0.6319,0.1151,0.3272,1,6,58,0,0,4.2,1.1837,86,5,2.7595,1906,1471,435,0,2,4.3816,0,,
severely_overconfident_radar,14,55,PASS,2.6145,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,56,0,,1,,0.05,4.8783,8,5,0,13,1.4739,0.6882,0.1122,0.3311,3,10,58,0,0,5.2,1.1837,73.5,2,2.8385,1908,1462,446,0,2,4.278,0,,
severely_overconfident_radar,15,56,PASS,1.1195,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.025,4.8763,10,7,0,17,1.4979,0.7083,0.1169,0.3303,1,16,77,0,0,3.5,1.2031,87.6,6,2.7969,1910,1467,443,0,2,4.3115,0,,
severely_overconfident_radar,16,57,PASS,1.1959,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,55,0,,1,,0.013,4.7891,9,8,0,17,1.4948,0.6857,0.1151,0.3326,1,13,69,0,0,3.2,1.1897,88.4,4,2.6403,1910,1463,447,0,2,4.2729,0,,
severely_overconfident_radar,17,58,PASS,1.2614,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.2124,11,9,0,20,0.9064,0.6897,0.1131,0.3241,1,13,64,0,0,2.6,1.1228,85.6,2,2.7193,1884,1451,433,0,2,4.351,0,,
severely_overconfident_radar,18,59,PASS,1.1129,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.05,4.928,3,9,0,12,1.5804,0.6577,0.1208,0.3288,4,4,82,0,0,2.7143,1.3226,54.875,1,3.8786,1916,1469,447,0,2,4.2864,0,,
severely_overconfident_radar,19,60,PASS,1.2833,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.025,4.9338,10,3,0,13,1.6295,0.6616,0.1138,0.3298,2,16,64,0,0,3.3333,1.2549,73.3333,6,2.9526,1926,1480,446,0,2,4.3184,0,,
severely_overconfident_radar,20,61,PASS,1.3093,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.025,4.5981,12,8,0,20,1.3128,0.646,0.1145,0.3321,1,13,55,0,0,2,1.1957,88.4,2,2.6142,1920,1473,447,0,2,4.2953,0,,
underconfident_radar,1,42,PASS,1.3054,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,67,0,,1,,0.075,4.7417,11,9,0,20,1.4147,0.643,0.1183,0.3313,0,15,66,0,0,2,1.082,110.75,4,2.2779,1918,1471,447,0,2,4.2908,0,,
underconfident_radar,2,43,PASS,1.1548,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,67,0,,1,,0.013,4.8659,4,7,0,11,1.5099,0.6741,0.1164,0.3273,2,6,64,0,0,2.3333,1.2308,73,1,2.9656,1916,1472,444,0,2,4.3153,0,,
underconfident_radar,3,44,PASS,1.1074,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.0,4.2867,12,7,0,19,1.0458,0.6609,0.1105,0.3254,0,20,66,0,0,2,1.1786,107.5,8,2.3121,1896,1462,434,0,2,4.3687,0,,
underconfident_radar,4,45,PASS,1.5579,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,60,0,,1,,0.062,4.4465,6,9,0,15,1.1317,0.6576,0.1106,0.3285,0,12,57,0,0,2,1.0755,109.25,6,2.2598,1906,1465,441,0,2,4.322,0,,
underconfident_radar,5,46,PASS,1.2392,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.05,3.958,6,10,0,16,0.7578,0.641,0.1074,0.3267,0,7,71,0,0,2.75,1.127,107.25,1,2.4692,1896,1463,433,0,2,4.3788,0,,
underconfident_radar,6,47,PASS,1.2059,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.6187,9,4,0,13,1.431,0.6547,0.1222,0.3326,0,12,52,0,0,3.25,1.1818,110.75,3,2.3555,1934,1487,447,0,2,4.3266,0,,
underconfident_radar,7,48,PASS,1.204,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,60,0,,1,,0.0,4.655,11,11,0,22,1.3896,0.696,0.1083,0.3265,1,18,68,0,0,3.8,1.2143,87.2,7,2.6898,1894,1453,441,0,2,4.2948,0,,
underconfident_radar,8,49,PASS,1.0986,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,47,0,,1,,0.075,4.9799,4,3,0,7,1.5949,0.672,0.1178,0.3313,2,8,65,0,0,4.3333,1.2037,73.3333,4,3.0933,1922,1476,446,0,2,4.3094,0,,
underconfident_radar,9,50,PASS,1.1109,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.025,4.2492,4,10,0,14,0.9671,0.6396,0.1144,0.331,0,10,74,0,0,2.75,1.2542,109.25,6,2.4023,1916,1475,441,0,2,4.3447,0,,
underconfident_radar,10,51,PASS,1.1801,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.05,4.6978,6,6,0,12,1.3779,0.6673,0.1153,0.3346,0,7,68,0,0,2.5,1.0794,111.25,1,2.3278,1918,1469,449,0,2,4.2717,0,,
underconfident_radar,11,52,PASS,1.0788,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,70,0,,1,,0.013,4.8311,6,12,0,18,1.4791,0.6576,0.1115,0.3275,0,13,69,0,0,4,1.1129,109.5,7,2.4904,1904,1462,442,0,2,4.3077,0,,
underconfident_radar,12,53,PASS,1.0747,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,43,0,,1,,0.013,4.3839,12,6,0,18,1.1015,0.6464,0.1144,0.329,0,15,63,0,0,4.25,1.1053,108.25,3,2.4566,1902,1465,437,0,2,4.3524,0,,
underconfident_radar,13,54,PASS,1.2051,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,45,0,,1,,0.013,3.9685,1,5,0,6,0.7391,0.6325,0.1151,0.3274,1,6,58,0,0,4.2,1.1837,86,5,2.7595,1906,1471,435,0,2,4.3816,0,,
underconfident_radar,14,55,PASS,1.1734,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,47,0,,1,,0.05,4.8923,8,5,0,13,1.4829,0.6883,0.1122,0.3321,3,10,58,0,0,5.2,1.1837,73.5,2,2.8385,1908,1462,446,0,2,4.278,0,,
underconfident_radar,15,56,PASS,1.1456,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,52,0,,1,,0.025,4.892,10,10,0,20,1.5114,0.733,0.119,0.3293,1,16,74,0,0,3.5,1.1746,87.4,6,2.7923,1908,1466,442,0,2,4.3167,0,,
underconfident_radar,16,57,PASS,1.1429,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.013,4.844,8,10,0,18,1.5381,0.6878,0.1151,0.3338,1,12,69,0,0,3.2,1.1897,88.6,4,2.6365,1912,1464,448,0,2,4.2679,0,,
underconfident_radar,17,58,PASS,1.3415,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.2121,11,9,0,20,0.9058,0.6897,0.1131,0.3241,1,13,64,0,0,2.6,1.1228,85.6,2,2.7193,1884,1451,433,0,2,4.351,0,,
underconfident_radar,18,59,PASS,1.0385,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,46,0,,1,,0.05,4.9082,3,9,0,12,1.5591,0.6585,0.1209,0.3275,4,4,82,0,0,2.7143,1.3226,54.625,1,3.8886,1912,1467,445,0,2,4.2966,0,,
underconfident_radar,19,60,PASS,1.0968,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.025,4.9349,10,3,0,13,1.6304,0.6615,0.1138,0.3298,2,16,64,0,0,3.3333,1.2549,73.3333,6,2.9526,1926,1480,446,0,2,4.3184,0,,
underconfident_radar,20,61,PASS,1.1277,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,48,0,,1,,0.025,4.708,9,10,0,19,1.4226,0.6388,0.1152,0.3316,2,10,59,0,0,2,1.2292,73.3333,2,2.9203,1918,1472,446,0,2,4.3004,0,,
high_confidence_false_alarms,1,42,PASS,1.3894,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,73,0,,1,,0.075,4.9214,182,7,0,189,1.264,0.6626,0.1137,0.322,6,280,73,0,0,4.5,1.1967,65.7143,91,2.8387,2002,1538,464,0,2,4.3147,0,,
high_confidence_false_alarms,2,43,PASS,1.4965,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.013,3.6557,187,12,0,199,0.5668,0.6674,0.1157,0.3239,6,277,79,0,0,2.1,1.2742,45,90,3.5205,2008,1548,460,0,2,4.3652,0,,
high_confidence_false_alarms,3,44,PASS,1.432,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,62,0,,1,,0.013,4.7162,177,10,0,187,1.2285,0.6551,0.1131,0.3367,3,292,67,0,0,3.4,1.1552,79.1667,111,2.6251,2058,1579,479,0,2,4.2965,0,,
high_confidence_false_alarms,4,45,PASS,1.5333,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,73,0,,1,,0.025,3.6638,211,8,0,219,0.4909,0.6438,0.1158,0.3213,2,319,59,0,0,2.5,1.18,91.6,105,2.2881,2042,1580,462,0,2,4.4199,0,,
high_confidence_false_alarms,5,46,PASS,1.4651,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,54,0,,1,,0.025,3.5523,191,8,0,199,0.8406,0.6641,0.1165,0.3234,2,292,70,0,0,2.8333,1.25,76.8333,100,2.691,2064,1591,473,0,2,4.4197,0,,
high_confidence_false_alarms,6,47,PASS,1.4969,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,77,0,,1,,0.025,4.2116,181,11,0,192,1.0641,0.6517,0.118,0.3262,1,277,62,0,0,2.6,1.0877,92.2,90,2.5692,2042,1576,466,0,2,4.382,0,,
high_confidence_false_alarms,7,48,PASS,1.4252,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,53,0,,1,,0.013,3.7403,190,8,0,198,0.545,0.6812,0.1149,0.3159,5,287,59,0,0,3.1429,1.1346,62.7143,94,2.7907,1896,1452,444,0,2,4.2703,0,,
high_confidence_false_alarms,8,49,PASS,1.4382,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,74,0,,1,,0.113,3.9836,198,11,0,209,1.1471,0.6811,0.1115,0.3302,6,307,59,0,0,2.4,1.1346,67.1429,107,2.7628,2090,1606,484,0,2,4.428,0,,
high_confidence_false_alarms,9,50,PASS,1.3968,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,76,0,,1,,0.0,5.365,183,13,0,196,1.8664,0.6603,0.123,0.3274,6,284,61,0,0,2,1.2449,66.4286,95,2.6135,2020,1552,468,0,2,4.3162,0,,
high_confidence_false_alarms,10,51,PASS,1.4103,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,108,0,,1,,0.038,4.6078,181,13,0,194,1.3243,0.6812,0.1219,0.319,1,269,78,0,0,2.8,1.2381,90,81,2.6842,1984,1529,455,0,2,4.3604,0,,
high_confidence_false_alarms,11,52,PASS,1.4818,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,66,0,,1,,0.05,4.4578,219,16,0,235,0.8289,0.6882,0.1119,0.3132,2,317,68,0,0,4.3333,1.1148,74,96,2.941,1918,1468,450,0,2,4.2622,0,,
high_confidence_false_alarms,12,53,PASS,1.342,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,73,0,,1,,0.038,4.9598,200,11,0,211,1.666,0.6538,0.1196,0.3276,0,297,62,0,0,3.75,1.1923,115.75,92,2.1106,2030,1563,467,0,2,4.3469,0,,
high_confidence_false_alarms,13,54,PASS,1.5383,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.013,4.1959,204,10,0,214,0.9962,0.6617,0.115,0.3264,2,301,66,0,0,2.5,1.1786,76.8333,102,2.8523,2022,1555,467,0,2,4.3298,0,,
high_confidence_false_alarms,14,55,PASS,1.25,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,47,0,,1,,0.038,5.7292,184,4,0,188,1.4666,0.6675,0.1177,0.3374,4,311,63,0,0,3.3333,1.1887,67.7143,126,2.845,2042,1563,479,0,2,4.263,0,,
high_confidence_false_alarms,15,56,PASS,1.4957,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.025,3.4192,173,4,0,177,0.695,0.6385,0.1082,0.3403,2,283,86,0,0,2,1.2113,82,98,2.6815,2206,1708,498,0,2,4.4297,0,,
high_confidence_false_alarms,16,57,PASS,1.5445,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,44,0,,1,,0.025,3.9488,177,2,0,179,0.8749,0.6712,0.1172,0.3307,1,265,60,0,0,2,1.1111,93.2,86,2.4877,2054,1583,471,0,2,4.3609,0,,
high_confidence_false_alarms,17,58,PASS,1.4516,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,75,0,,1,,0.013,4.2426,185,16,0,201,0.6814,0.6677,0.1217,0.3197,1,284,58,0,0,6,1.1154,89.8,92,2.6635,1976,1522,454,0,2,4.3524,0,,
high_confidence_false_alarms,18,59,PASS,1.4071,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,51,0,,1,,0.025,4.8392,194,8,0,202,1.4423,0.7106,0.1187,0.3188,0,298,65,0,0,3.25,1.1404,111,101,2.4386,1908,1460,448,0,2,4.2589,0,,
high_confidence_false_alarms,19,60,PASS,1.368,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,49,0,,1,,0.0,4.6093,176,9,0,185,1.4861,0.6822,0.1203,0.3298,11,280,75,0,0,3.1667,1.1719,59.375,104,3.248,2064,1591,473,0,2,4.3636,0,,
high_confidence_false_alarms,20,61,PASS,1.5108,0.0,0.0,0.0,0,0.0,0.0,confidence_weighted_fusion,0,60,0,,1,,0.025,3.649,195,9,0,204,0.8116,0.6657,0.1089,0.3261,1,301,74,0,0,4.2,1.1562,91.6,106,2.6961,2070,1607,463,0,2,4.4708,0,,
