scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_positive,24,4.8,1,8.097,22.92,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,108.445,uav_3,11.766,False,False,False,False,False
false_positive,24,4.8,2,23.059,9.52,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,102.17,uav_0,10.914,False,False,False,False,False
false_positive,24,4.8,3,19.835,23.731,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,93.811,uav_1,11.766,False,False,False,False,False
false_positive,25,5.0,0,12.53,8.153,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.483,uav_2,10.984,False,False,False,False,False
false_positive,25,5.0,1,8.374,23.209,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,108.047,uav_3,11.707,False,False,False,False,False
false_positive,25,5.0,2,23.4,9.728,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.795,uav_0,10.984,False,False,False,False,False
false_positive,25,5.0,3,20.049,24.069,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,93.427,uav_1,11.707,False,False,False,False,False
false_positive,26,5.2,0,12.781,8.464,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,115.085,uav_2,11.06,False,False,False,False,False
false_positive,26,5.2,1,8.653,23.496,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,107.648,uav_3,11.647,False,False,False,False,False
false_positive,26,5.2,2,23.742,9.937,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.421,uav_0,11.06,False,False,False,False,False
false_positive,26,5.2,3,20.264,24.407,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,93.042,uav_1,11.647,False,False,False,False,False
false_positive,27,5.4,0,13.026,8.78,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,114.688,uav_2,11.141,False,False,False,False,False
false_positive,27,5.4,1,8.934,23.78,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,107.25,uav_3,11.586,False,False,False,False,False
false_positive,27,5.4,2,24.083,10.145,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,101.047,uav_0,11.141,False,False,False,False,False
false_positive,27,5.4,3,20.48,24.743,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,92.657,uav_1,11.586,False,False,False,False,False
false_positive,28,5.6,0,13.267,9.099,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,114.292,uav_2,11.166,False,False,False,False,False
false_positive,28,5.6,1,9.217,24.063,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,106.851,uav_3,11.606,False,False,False,False,False
false_positive,28,5.6,2,24.352,10.441,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,100.648,uav_0,11.166,False,False,False,False,False
false_positive,28,5.6,3,20.785,25.002,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,92.257,uav_1,11.606,False,False,False,False,False
false_positive,29,5.8,0,13.507,9.419,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,113.896,uav_2,11.279,False,False,False,False,False
false_positive,29,5.8,1,9.5,24.346,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,106.452,uav_3,11.545,False,False,False,False,False
