scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,12,2.4,0,9.061,4.81,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,120.3,uav_2,10.851,False,False,False,False,False
false_negative,12,2.4,1,5.546,19.765,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,112.443,uav_3,12.417,False,False,False,False,False
false_negative,12,2.4,2,19.664,7.117,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,106.161,uav_0,10.851,False,False,False,False,False
false_negative,12,2.4,3,17.946,19.127,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,98.304,uav_2,12.132,False,False,False,False,False
false_negative,13,2.6,0,9.352,5.084,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.9,uav_2,10.829,False,False,False,False,False
false_negative,13,2.6,1,5.774,20.093,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,112.054,uav_3,12.506,False,False,False,False,False
false_negative,13,2.6,2,19.925,7.42,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,105.761,uav_0,10.829,False,False,False,False,False
false_negative,13,2.6,3,18.26,19.375,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,97.906,uav_2,12.071,False,False,False,False,False
false_negative,14,2.8,0,9.644,5.357,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.5,uav_2,10.804,False,False,False,False,False
false_negative,14,2.8,1,6.001,20.422,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,111.667,uav_3,12.597,False,False,False,False,False
false_negative,14,2.8,2,20.186,7.723,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,105.361,uav_0,10.804,False,False,False,False,False
false_negative,14,2.8,3,18.574,19.623,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,97.507,uav_2,12.01,False,False,False,False,False
false_negative,15,3.0,0,9.938,5.628,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,119.101,uav_2,10.843,False,False,False,False,False
false_negative,15,3.0,1,6.229,20.752,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,111.279,uav_3,12.481,False,False,False,False,False
false_negative,15,3.0,2,20.537,7.915,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.992,uav_0,10.843,False,False,False,False,False
false_negative,15,3.0,3,18.687,20.007,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,97.163,uav_2,12.233,False,False,False,False,False
false_negative,16,3.2,0,10.221,5.911,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,118.701,uav_2,10.89,False,False,False,False,False
false_negative,16,3.2,1,6.53,21.015,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,110.879,uav_3,12.38,False,False,False,False,False
false_negative,16,3.2,2,20.887,8.109,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.622,uav_0,10.89,False,False,False,False,False
false_negative,16,3.2,3,18.892,20.351,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,96.779,uav_1,12.38,False,False,False,False,False
false_negative,17,3.4,0,10.505,6.192,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,118.301,uav_2,10.937,False,False,False,False,False
false_negative,17,3.4,1,6.758,21.343,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,110.491,uav_3,12.47,False,False,False,False,False
false_negative,17,3.4,2,21.236,8.304,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,104.252,uav_0,10.937,False,False,False,False,False
false_negative,17,3.4,3,19.206,20.598,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,96.38,uav_2,12.461,False,False,False,False,False
