time_step,uav_id,uav_x,uav_y,true_target_x,true_target_y,true_target_vx,true_target_vy,radar_id,true_range,true_bearing,true_radial_velocity,measured_range,measured_bearing,measured_radial_velocity,detected_x,detected_y,radar_confidence,radar_snr,radar_track_id,track_status,false_alarm_flag,missed_detection_flag,clutter_flag,dropout_flag,latency_steps,fusion_mode,fused_x,fused_y,action_taken,collision_risk_flag,near_miss_flag,unnecessary_avoidance_flag,missed_response_flag,mission_success_flag,formation_error
96,0,33.059,31.798,50.0,50.0,0.0,0.0,0,25.2652,0.82034,-1.9966,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9352
96,1,33.5618,41.2028,50.0,50.0,0.0,0.0,1,19.0434,0.4901,-1.9964,18.6824,0.48586,-1.9433,49.7186,49.7602,0.438,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.7715,49.8788,avoidance,False,False,False,False,False,2.9352
96,2,40.219,34.3009,50.0,50.0,0.0,0.0,2,18.8138,1.00054,-1.593,18.0249,0.99567,-1.7077,49.6479,49.2884,0.447,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.7319,49.459,avoidance,False,False,False,False,False,2.9352
96,3,44.8805,37.6348,50.0,50.0,0.0,0.0,3,13.4868,1.1495,-0.546,12.8683,1.16035,-0.5495,49.6194,49.492,0.661,1.33,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.6251,49.6825,avoidance,False,False,False,False,False,2.9352
97,0,33.3483,32.0742,50.0,50.0,0.0,0.0,0,24.8659,0.82127,-1.9965,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9476
97,1,33.9283,41.3631,50.0,50.0,0.0,0.0,1,18.6441,0.49138,-1.9937,18.4459,0.50524,-1.9264,49.703,50.131,0.454,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.7304,50.0301,avoidance,False,False,False,False,False,2.9476
97,2,40.599,34.4257,50.0,50.0,0.0,0.0,2,18.4968,1.01361,-1.5344,18.5633,1.04725,-1.3816,49.4997,50.3777,0.46,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.5926,50.0102,avoidance,False,False,False,False,False,2.9476
97,3,45.2743,37.5647,50.0,50.0,0.0,0.0,3,13.3831,1.17826,-0.4293,13.1693,1.21881,-0.3693,49.4208,49.9966,0.665,1.13,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5025,49.871,avoidance,False,False,False,False,False,2.9476
98,0,33.6376,32.3505,50.0,50.0,0.0,0.0,0,24.4666,0.82223,-1.9964,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9623
98,1,34.2985,41.5146,50.0,50.0,0.0,0.0,1,18.2454,0.49312,-1.9891,17.9873,0.571,-1.9937,49.0622,51.0847,0.47,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.3295,50.6629,avoidance,False,False,False,False,False,2.9623
98,2,40.9789,34.551,50.0,50.0,0.0,0.0,2,18.1917,1.02772,-1.5181,18.1555,0.98001,-1.6677,50.7119,49.5039,0.472,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.2642,49.7064,avoidance,False,False,False,False,False,2.9623
98,3,45.6699,37.5055,50.0,50.0,0.0,0.0,3,13.303,1.20763,-0.426,13.0943,1.234,-0.5644,49.6015,49.9234,0.668,1.18,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5619,49.9024,avoidance,False,False,False,False,False,2.9623
99,0,33.9268,32.6268,50.0,50.0,0.0,0.0,0,24.0673,0.82322,-1.9963,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9749
99,1,34.6768,41.6445,50.0,50.0,0.0,0.0,1,17.8476,0.49546,-1.9729,18.3308,0.47928,-1.9348,50.5639,49.9677,0.486,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.0702,50.2458,avoidance,False,False,False,False,False,2.9749
99,2,41.3592,34.6748,50.0,50.0,0.0,0.0,2,17.89,1.04228,-1.4936,17.8509,1.02811,-1.3566,50.1977,49.8372,0.484,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.2243,49.7849,avoidance,False,False,False,False,False,2.9749
99,3,46.0662,37.4508,50.0,50.0,0.0,0.0,3,13.2235,1.23719,-0.3905,13.2027,1.19345,-0.3987,50.5345,49.7794,0.671,1.11,r3_t11,confirmed,False,False,False,False,0,no_fusion,50.1455,49.8286,avoidance,False,False,False,False,False,2.9749
100,0,34.2161,32.903,50.0,50.0,0.0,0.0,0,23.668,0.82425,-1.9962,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9963
100,1,35.0502,41.7881,50.0,50.0,0.0,0.0,1,17.4532,0.49921,-1.9826,17.4626,0.4686,-1.9922,50.257,49.5313,0.502,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.1822,49.8171,avoidance,False,False,False,False,False,2.9963
100,2,41.7416,34.7923,50.0,50.0,0.0,0.0,2,17.5933,1.0574,-1.4508,16.7564,1.12307,-1.2026,48.6133,49.7796,0.496,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.2577,49.7817,avoidance,False,False,False,False,False,2.9963
100,3,46.4625,37.3969,50.0,50.0,0.0,0.0,3,13.1513,1.26703,-0.3355,12.9364,1.27136,-0.2956,49.8822,49.8116,0.674,1.29,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.9875,49.8184,avoidance,False,False,False,False,False,2.9963
101,0,34.5054,33.1793,50.0,50.0,0.0,0.0,0,23.2688,0.82531,-1.996,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.022
101,1,35.4248,41.9284,50.0,50.0,0.0,0.0,1,17.0567,0.5023,-1.9793,17.0905,0.50381,-2.0522,50.0171,50.0389,0.518,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.0831,49.9502,avoidance,False,False,False,False,False,3.022
101,2,42.13,34.8878,50.0,50.0,0.0,0.0,2,17.3053,1.07331,-1.3461,17.5675,1.01965,-1.4959,50.941,49.7585,0.508,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.2677,49.7678,avoidance,False,False,False,False,False,3.022
101,3,46.8592,37.3455,50.0,50.0,0.0,0.0,3,13.0901,1.29716,-0.2885,13.2909,1.35787,-0.2941,49.2712,50.3876,0.676,1.05,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5577,50.1599,avoidance,False,False,False,False,False,3.022
102,0,34.7946,33.4556,50.0,50.0,0.0,0.0,0,22.8696,0.82641,-1.9959,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0462
102,1,35.8046,42.0538,50.0,50.0,0.0,0.0,1,16.661,0.50575,-1.9652,16.6,0.49957,-1.9552,49.9961,49.8806,0.534,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.0309,49.9084,avoidance,False,False,False,False,False,3.0462
102,2,42.5163,34.9917,50.0,50.0,0.0,0.0,2,17.0387,1.09067,-1.3529,17.3963,1.15989,-1.2836,49.0787,50.836,0.518,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.5543,50.4087,avoidance,False,False,False,False,False,3.0462
102,3,47.258,37.3139,50.0,50.0,0.0,0.0,3,13.0385,1.32752,-0.3268,13.119,1.3588,-0.334,49.6197,50.1708,0.678,1.16,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5949,50.1665,avoidance,False,False,False,False,False,3.0462
103,0,35.0839,33.7318,50.0,50.0,0.0,0.0,0,22.4705,0.82755,-1.9958,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0699
103,1,36.189,42.1645,50.0,50.0,0.0,0.0,1,16.2681,0.51031,-1.9474,16.5696,0.5084,-2.0002,50.2785,50.1196,0.549,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.1795,50.0351,avoidance,False,False,False,False,False,3.0699
103,2,42.9031,35.0936,50.0,50.0,0.0,0.0,2,16.7707,1.10824,-1.3189,16.6712,1.06831,-1.3974,50.5453,49.6021,0.529,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.1489,49.9247,avoidance,False,False,False,False,False,3.0699
103,3,47.657,37.2866,50.0,50.0,0.0,0.0,3,12.9791,1.35793,-0.2882,12.8111,1.39202,-0.2171,49.5361,49.9208,0.681,1.37,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5596,50.019,avoidance,False,False,False,False,False,3.0699
104,0,35.3732,34.0081,50.0,50.0,0.0,0.0,0,22.0713,0.82873,-1.9956,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0956
104,1,36.5757,42.2667,50.0,50.0,0.0,0.0,1,15.8789,0.51605,-1.9339,16.2383,0.51262,-1.8571,50.34,50.1288,0.565,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.2758,50.0913,avoidance,False,False,False,False,False,3.0956
104,2,43.2924,35.1855,50.0,50.0,0.0,0.0,2,16.5096,1.12645,-1.2517,16.7834,1.14588,-1.1935,49.822,50.3844,0.54,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.9528,50.2006,avoidance,False,False,False,False,False,3.0956
104,3,48.056,37.2584,50.0,50.0,0.0,0.0,3,12.9275,1.38855,-0.2228,12.5766,1.42113,-0.1263,49.5323,49.7226,0.683,1.53,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.5432,49.8412,avoidance,False,False,False,False,False,3.0956
105,0,35.6625,34.2844,50.0,50.0,0.0,0.0,0,21.6722,0.82995,-1.9954,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1225
105,1,36.9653,42.3571,50.0,50.0,0.0,0.0,1,15.4924,0.52263,-1.9138,15.2002,0.53517,-2.0762,49.6506,50.0187,0.58,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.9006,50.0477,avoidance,False,False,False,False,False,3.1225
105,2,43.6821,35.2756,50.0,50.0,0.0,0.0,2,16.2623,1.14564,-1.2142,16.0441,1.20388,-1.0737,49.048,50.1617,0.55,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.4099,50.1772,avoidance,False,False,False,False,False,3.1225
105,3,48.4549,37.2287,50.0,50.0,0.0,0.0,3,12.8891,1.4194,-0.1545,12.8747,1.47524,-0.1123,49.2844,50.0743,0.684,1.33,r3_t11,confirmed,False,False,False,False,0,no_fusion,49.3879,49.981,avoidance,False,False,False,False,False,3.1225
106,0,35.9517,34.5606,50.0,50.0,0.0,0.0,0,21.2731,0.83122,-1.9953,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1439
106,1,37.3623,42.4063,50.0,50.0,0.0,0.0,1,15.1101,0.53032,-1.8365,14.8732,0.59184,-1.7353,49.3089,50.6547,0.596,0.07,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.5456,50.4119,avoidance,False,False,False,False,False,3.1439
106,2,44.0745,35.3532,50.0,50.0,0.0,0.0,2,16.0226,1.16548,-1.13,15.9846,1.15792,-1.0916,50.0958,49.917,0.559,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.8215,50.0211,avoidance,False,False,False,False,False,3.1439
106,3,48.8546,37.2125,50.0,50.0,0.0,0.0,3,12.8644,1.4504,-0.1596,,,,,,,1.33,r3_t11,confirmed,False,True,False,True,0,no_fusion,49.2292,50.0102,avoidance,False,False,False,False,False,3.1439
107,0,36.241,34.8369,50.0,50.0,0.0,0.0,0,20.8741,0.83254,-1.9951,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1619
107,1,37.7622,42.4129,50.0,50.0,0.0,0.0,1,14.7437,0.54106,-1.7312,15.058,0.58295,-1.6397,49.9333,50.6955,0.61,0.0,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.7782,50.5821,avoidance,False,False,False,False,False,3.1619
107,2,44.4679,35.4255,50.0,50.0,0.0,0.0,2,15.8001,1.18637,-1.073,15.8682,1.21259,-0.9778,49.6379,50.2141,0.568,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.7113,50.1369,avoidance,False,False,False,False,False,3.1619
107,3,49.2546,37.2058,50.0,50.0,0.0,0.0,3,12.8386,1.48146,-0.1448,,,,,,,1.35,r3_t11,confirmed,False,True,False,True,0,no_fusion,49.0704,50.0394,avoidance,False,False,False,False,False,3.1619
108,0,36.5303,35.1132,50.0,50.0,0.0,0.0,0,20.4751,0.83391,-1.9949,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1836
108,1,38.1622,42.4144,50.0,50.0,0.0,0.0,1,14.3988,0.55498,-1.7037,14.3417,0.59765,-1.8525,49.618,50.483,0.624,0.39,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.6821,50.5226,avoidance,False,False,False,False,False,3.1836
108,2,44.8617,35.4955,50.0,50.0,0.0,0.0,2,15.5891,1.20802,-1.026,15.2288,1.1452,-1.0295,50.7554,49.2957,0.576,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.3377,49.6322,avoidance,False,False,False,False,False,3.1836
108,3,49.6545,37.209,50.0,50.0,0.0,0.0,3,12.8159,1.5126,-0.1321,,,,,,,1.37,r3_t11,lost,False,True,False,True,0,no_fusion,48.9117,50.0685,avoidance,False,False,False,False,False,3.1836
109,0,36.8195,35.3894,50.0,50.0,0.0,0.0,0,20.0761,0.83533,-1.9947,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2066
109,1,38.5609,42.3817,50.0,50.0,0.0,0.0,1,14.0596,0.56988,-1.5902,13.594,0.55389,-1.7345,49.7237,49.5649,0.638,0.85,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.7071,49.948,avoidance,False,False,False,False,False,3.2066
109,2,45.2579,35.5507,50.0,50.0,0.0,0.0,2,15.3877,1.23034,-0.9214,15.3262,1.28822,-0.6985,49.1352,50.2139,0.584,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.6162,49.9812,avoidance,False,False,False,False,False,3.2066
109,3,50.0543,37.2224,50.0,50.0,0.0,0.0,3,12.7957,1.5438,-0.121,,,,,,,1.38,,,False,True,False,True,0,no_fusion,,,avoidance,False,False,False,False,False,3.2066
110,0,37.1088,35.6657,50.0,50.0,0.0,0.0,0,19.6772,0.83681,-1.9945,19.9359,0.80195,-1.9498,50.6811,49.7176,0.413,0.0,r0_t10,tentative,False,False,False,False,0,no_fusion,50.6811,49.7176,move,False,False,False,False,False,3.1497
110,1,38.9525,42.3003,50.0,50.0,0.0,0.0,1,13.7438,0.58753,-1.404,14.2621,0.61725,-1.2389,50.1913,50.6366,0.65,0.44,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.9976,50.3611,avoidance,False,False,False,False,False,3.1497
110,2,45.6539,35.6075,50.0,50.0,0.0,0.0,2,15.2076,1.25368,-0.8871,15.8313,1.21425,-0.9006,50.7837,50.3863,0.592,0.0,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.3167,50.2242,avoidance,False,False,False,False,False,3.1497
110,3,50.3078,37.5318,50.0,50.0,0.0,0.0,3,12.7777,1.57505,-1.5419,,,,,,,1.39,,,False,True,False,True,0,no_fusion,,,move,False,False,False,False,False,3.1497
111,0,37.4898,35.7874,50.0,50.0,0.0,0.0,0,19.2784,0.83835,-1.7264,19.0103,0.85466,-1.6452,49.5887,50.0061,0.429,0.0,r0_t10,tentative,False,False,False,False,0,no_fusion,50.0257,49.8907,avoidance,False,False,False,False,False,3.0704
111,1,39.3472,42.235,50.0,50.0,0.0,0.0,1,13.466,0.60869,-1.4323,13.7289,0.58294,-1.4848,50.4141,49.8577,0.661,0.77,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.2475,50.0591,avoidance,False,False,False,False,False,3.0704
111,2,46.0483,35.674,50.0,50.0,0.0,0.0,2,15.0344,1.27753,-0.8886,14.8526,1.27598,-0.9633,49.9695,49.8193,0.599,0.09,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.1084,49.9813,avoidance,False,False,False,False,False,3.0704
111,3,50.5612,37.8413,50.0,50.0,0.0,0.0,3,12.472,1.59547,-1.5156,,,,,,,1.6,,,False,True,False,True,0,no_fusion,,,move,False,False,False,False,False,3.0704
112,0,37.8757,35.8927,50.0,50.0,0.0,0.0,0,18.9342,0.84902,-1.6701,18.7717,0.88797,-1.6104,49.3346,50.3504,0.443,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.611,50.1665,avoidance,False,False,False,False,False,2.9941
112,1,39.7379,42.1496,50.0,50.0,0.0,0.0,1,13.1825,0.62987,-1.3271,13.676,0.63014,-1.4272,50.3966,50.2938,0.673,0.8,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.3369,50.1999,avoidance,False,False,False,False,False,2.9941
112,2,46.4447,35.7276,50.0,50.0,0.0,0.0,2,14.861,1.30165,-0.7852,14.8022,1.30758,-0.8749,49.8996,49.9664,0.606,0.12,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.9831,49.9724,avoidance,False,False,False,False,False,2.9941
112,3,50.8146,38.1508,50.0,50.0,0.0,0.0,3,12.1716,1.61692,-1.4873,,,,,,,1.81,,,False,True,False,True,0,no_fusion,,,move,False,False,False,False,False,2.9941
113,0,38.2644,35.9871,50.0,50.0,0.0,0.0,0,18.6014,0.86085,-1.6245,18.3742,0.82932,-1.7459,50.2852,49.4433,0.456,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,50.0155,49.7326,avoidance,False,False,False,False,False,2.922
113,1,40.1262,42.0534,50.0,50.0,0.0,0.0,1,12.9205,0.65303,-1.2499,12.8191,0.68076,-1.1108,49.6996,50.2177,0.683,1.36,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.9545,50.2106,avoidance,False,False,False,False,False,2.922
113,2,46.8415,35.778,50.0,50.0,0.0,0.0,2,14.7086,1.32666,-0.7242,14.5684,1.36227,-0.5883,49.4606,49.9803,0.612,0.25,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.6696,49.9772,avoidance,False,False,False,False,False,2.922
113,3,51.0681,38.4602,50.0,50.0,0.0,0.0,3,11.8772,1.63944,-1.4568,,,,,,,2.03,,,False,True,False,True,0,no_fusion,,,move,False,False,False,False,False,2.922
114,0,38.6544,36.0759,50.0,50.0,0.0,0.0,0,18.278,0.87362,-1.5927,18.736,0.93706,-1.6307,49.3591,51.085,0.469,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.6217,50.544,avoidance,False,False,False,False,False,2.9231
114,1,40.4986,41.9073,50.0,50.0,0.0,0.0,1,12.6744,0.67767,-0.9922,12.3439,0.6976,-1.1017,49.5864,49.9829,0.693,1.69,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.7336,50.074,avoidance,False,False,False,False,False,2.9231
114,2,47.2385,35.8267,50.0,50.0,0.0,0.0,2,14.5685,1.35226,-0.6681,14.4091,1.28088,-0.8951,50.9607,49.5858,0.617,0.35,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.4443,49.7423,avoidance,False,False,False,False,False,2.9231
114,3,51.456,38.5576,50.0,50.0,0.0,0.0,3,11.5891,1.66309,-0.3061,11.023,1.65328,-0.4389,50.1599,49.4458,0.736,2.68,r3_t15,tentative,False,False,False,False,0,no_fusion,50.1599,49.4458,avoidance,False,False,False,False,False,2.9231
115,0,39.045,36.1621,50.0,50.0,0.0,0.0,0,17.9611,0.88709,-1.5677,18.293,0.85348,-1.554,50.6796,49.8611,0.482,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,50.2564,50.1343,avoidance,False,False,False,False,False,2.9501
115,1,40.8537,41.7233,50.0,50.0,0.0,0.0,1,12.4808,0.7055,-0.7556,12.9741,0.70489,-0.8786,50.3806,50.3139,0.701,1.26,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.1218,50.2179,avoidance,False,False,False,False,False,2.9501
115,2,47.6365,35.8668,50.0,50.0,0.0,0.0,2,14.4398,1.37837,-0.5776,14.3042,1.36406,-0.6511,50.1747,49.8263,0.622,0.41,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.2825,49.7927,avoidance,False,False,False,False,False,2.9501
115,3,51.854,38.5173,50.0,50.0,0.0,0.0,3,11.5346,1.69736,0.4512,10.9532,1.72212,0.5502,49.8049,49.3857,0.739,2.73,r3_t15,tentative,False,False,False,False,0,no_fusion,49.9469,49.4097,avoidance,False,False,False,False,False,2.9501
116,0,39.436,36.2465,50.0,50.0,0.0,0.0,0,17.6493,0.90116,-1.5443,17.9867,0.88328,-1.4374,50.4598,50.0626,0.494,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,50.3784,50.0913,avoidance,False,False,False,False,False,2.9766
116,1,41.2214,41.5657,50.0,50.0,0.0,0.0,1,12.3352,0.73553,-0.8342,12.4824,0.71521,-0.9692,50.2774,49.9089,0.707,1.6,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.2152,50.0325,avoidance,False,False,False,False,False,2.9766
116,2,48.0343,35.9083,50.0,50.0,0.0,0.0,2,14.3294,1.4051,-0.5323,14.0389,1.43192,-0.4722,49.5799,49.7706,0.627,0.58,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.861,49.7794,avoidance,False,False,False,False,False,2.9766
116,3,52.2533,38.4947,50.0,50.0,0.0,0.0,3,11.6314,1.73087,0.4301,11.2168,1.7398,0.4999,49.9673,49.5743,0.735,2.52,r3_t15,confirmed,False,False,False,False,0,no_fusion,49.9592,49.5085,avoidance,False,False,False,False,False,2.9766
117,0,39.8282,36.3251,50.0,50.0,0.0,0.0,0,17.3423,0.91582,-1.5061,17.1571,0.96897,-1.4959,49.1494,50.3892,0.506,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.641,50.27,avoidance,False,False,False,False,False,3.0082
117,1,41.5812,41.3909,50.0,50.0,0.0,0.0,1,12.1738,0.7654,-0.6919,12.2889,0.7211,-0.7553,50.4512,49.679,0.713,1.73,r1_t10,confirmed,False,False,False,False,0,no_fusion,50.3568,49.8204,avoidance,False,False,False,False,False,3.0082
117,2,48.4321,35.9506,50.0,50.0,0.0,0.0,2,14.2282,1.4322,-0.4843,13.9807,1.45308,-0.3511,49.6763,49.7922,0.631,0.61,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.7502,49.7871,avoidance,False,False,False,False,False,3.0082
117,3,52.6533,38.4874,50.0,50.0,0.0,0.0,3,11.7239,1.7642,0.4201,11.7997,1.73099,0.3852,50.3712,50.1433,0.731,2.08,r3_t15,confirmed,False,False,False,False,0,no_fusion,50.2064,49.8894,avoidance,False,False,False,False,False,3.0082
118,0,40.2237,36.3852,50.0,50.0,0.0,0.0,0,17.0431,0.93126,-1.4212,16.65,0.92664,-1.4042,49.827,49.6385,0.518,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.7526,49.8911,avoidance,False,False,False,False,False,3.0433
118,1,41.9338,41.2021,50.0,50.0,0.0,0.0,1,12.0413,0.79657,-0.5574,11.7949,0.90279,-0.485,48.8872,50.6506,0.718,2.09,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.475,50.3185,avoidance,False,False,False,False,False,3.0433
118,2,48.8296,35.9953,50.0,50.0,0.0,0.0,2,14.1366,1.45966,-0.4426,13.8277,1.44176,-0.6366,50.2114,49.6633,0.635,0.71,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.0269,49.7128,avoidance,False,False,False,False,False,3.0433
118,3,53.0532,38.4964,50.0,50.0,0.0,0.0,3,11.8144,1.79731,0.4049,,,,,,,2.07,r3_t15,confirmed,False,True,False,True,0,no_fusion,50.3288,50.2329,avoidance,False,False,False,False,False,3.0433
119,0,40.621,36.4316,50.0,50.0,0.0,0.0,0,16.7612,0.94805,-1.3471,16.7657,0.93586,-1.4973,50.1678,49.8834,0.53,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,50.0017,49.8865,avoidance,False,False,False,False,False,3.0799
119,1,42.2843,41.0093,50.0,50.0,0.0,0.0,1,11.936,0.82876,-0.4738,12.3202,0.87754,-0.4097,49.807,50.6784,0.723,1.71,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.6742,50.5345,avoidance,False,False,False,False,False,3.0799
119,2,49.2273,36.0377,50.0,50.0,0.0,0.0,2,14.0535,1.48742,-0.3768,14.2966,1.47732,-0.3226,50.164,50.2295,0.638,0.42,r2_t7,confirmed,False,False,False,False,0,no_fusion,50.1092,50.0228,avoidance,False,False,False,False,False,3.0799
119,3,53.4523,38.5224,50.0,50.0,0.0,0.0,3,11.9019,1.83023,0.3864,,,,,,,2.01,r3_t15,confirmed,False,True,False,True,0,no_fusion,50.4512,50.5765,avoidance,False,False,False,False,False,3.0799
120,0,41.0186,36.4752,50.0,50.0,0.0,0.0,0,16.4945,0.96598,-1.31,16.7807,1.03585,-1.3069,49.1757,50.8679,0.54,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.5061,50.4754,avoidance,False,False,False,False,False,3.113
120,1,42.6471,40.841,50.0,50.0,0.0,0.0,1,11.8476,0.86157,-0.5432,11.5851,0.90831,-0.3972,49.41,50.1437,0.726,2.24,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.5157,50.3,avoidance,False,False,False,False,False,3.113
120,2,49.6235,36.0927,50.0,50.0,0.0,0.0,2,13.9837,1.51551,-0.3844,13.7159,1.53548,-0.3386,49.7116,49.7451,0.641,0.78,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.8706,49.8562,avoidance,False,False,False,False,False,3.113
120,3,53.8502,38.5638,50.0,50.0,0.0,0.0,3,11.9856,1.86298,0.3748,,,,,,,1.95,r3_t15,lost,False,True,False,True,0,no_fusion,50.5736,50.92,avoidance,False,False,False,False,False,3.113
121,0,41.4164,36.5173,50.0,50.0,0.0,0.0,0,16.2353,0.98459,-1.2753,16.308,0.99902,-1.3571,49.8433,50.1893,0.551,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,49.7084,50.3037,avoidance,False,False,False,False,False,3.1527
121,1,43.0004,40.6534,50.0,50.0,0.0,0.0,1,11.7453,0.89435,-0.3742,11.3454,0.91394,-0.3078,49.575,49.8256,0.73,2.43,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.5513,50.0154,avoidance,False,False,False,False,False,3.1527
121,2,50.0199,36.1466,50.0,50.0,0.0,0.0,2,13.9123,1.54373,-0.3229,13.8591,1.55956,-0.2926,49.7792,49.951,0.644,0.69,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.8158,49.9131,avoidance,False,False,False,False,False,3.1527
121,3,54.2463,38.6192,50.0,50.0,0.0,0.0,3,12.0669,1.89554,0.3693,,,,,,,1.89,,,False,True,False,True,0,no_fusion,,,avoidance,False,False,False,False,False,3.1527
122,0,41.8149,36.5518,50.0,50.0,0.0,0.0,0,15.9832,1.00387,-1.2158,16.4037,0.98858,-0.9444,50.4364,50.2184,0.561,0.0,r0_t10,confirmed,False,False,False,False,0,no_fusion,50.1452,50.2525,avoidance,False,False,False,False,False,3.1364
122,1,43.3458,40.4516,50.0,50.0,0.0,0.0,1,11.6771,0.92801,-0.2275,11.9057,0.94069,-0.1371,50.0157,50.2727,0.733,2.01,r1_t10,confirmed,False,False,False,False,0,no_fusion,49.8299,50.1698,avoidance,False,False,False,False,False,3.1364
122,2,50.4154,36.2062,50.0,50.0,0.0,0.0,2,13.8534,1.57223,-0.2953,13.8389,1.63067,0.087,49.1918,49.9607,0.646,0.7,r2_t7,confirmed,False,False,False,False,0,no_fusion,49.4414,49.9417,avoidance,False,False,False,False,False,3.1364
