scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
sensor_noise,523,104.6,2,80.591,95.796,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.928,12.793,50.074,uav_3,12.793,False,False,False,False,False
sensor_noise,523,104.6,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.557,47.17,uav_1,7.557,False,False,False,False,True
sensor_noise,524,104.8,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,524,104.8,1,82.342,81.0,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.087,7.407,39.8,uav_3,7.407,False,False,False,False,False
sensor_noise,524,104.8,2,80.686,95.408,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.581,12.425,49.804,uav_3,12.425,False,False,False,False,False
sensor_noise,524,104.8,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.407,47.17,uav_1,7.407,False,False,False,False,True
sensor_noise,525,105.0,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,525,105.0,1,82.635,80.728,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.178,7.352,39.825,uav_3,7.352,False,False,False,False,False
sensor_noise,525,105.0,2,80.831,95.035,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.216,12.041,49.577,uav_3,12.041,False,False,False,False,False
sensor_noise,525,105.0,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.352,47.17,uav_1,7.352,False,False,False,False,True
sensor_noise,526,105.2,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,526,105.2,1,82.88,80.412,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.34,7.383,39.788,uav_3,7.383,False,False,False,False,False
sensor_noise,526,105.2,2,80.603,94.705,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.16,11.927,49.177,uav_3,11.927,False,False,False,False,False
sensor_noise,526,105.2,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.383,47.17,uav_1,7.383,False,False,False,False,True
