scenario,time_step,fusion_mode,fused_x,fused_y,fused_confidence,num_sources,source_track_ids
false_positive,165,no_fusion,61.9293,46.2887,0.827,1,r1_t2
false_positive,165,no_fusion,66.7546,50.8291,0.569,1,r1_t3
false_positive,165,no_fusion,50.0997,49.9542,0.835,1,r1_t11
false_positive,165,no_fusion,54.1055,40.8222,0.63,1,r2_t1
false_positive,165,no_fusion,57.8741,44.7007,0.827,1,r2_t2
false_positive,165,no_fusion,66.9892,51.0851,0.728,1,r2_t3
false_positive,165,no_fusion,50.2745,50.3269,0.703,1,r2_t5
false_positive,165,no_fusion,57.7368,44.6406,0.569,1,r3_t2
false_positive,165,no_fusion,61.8187,46.1618,0.728,1,r3_t3
false_positive,165,no_fusion,50.0371,49.8864,0.535,1,r3_t10
false_positive,165,no_fusion,78.8911,45.5957,0.6,1,r3_t18
false_positive,166,no_fusion,58.2473,45.1164,0.785,1,r0_t1
false_positive,166,no_fusion,62.2047,46.5563,0.629,1,r0_t2
false_positive,166,no_fusion,49.9322,49.8971,0.802,1,r0_t12
false_positive,166,no_fusion,54.6786,41.133,0.785,1,r1_t1
false_positive,166,no_fusion,62.2507,46.5447,0.828,1,r1_t2
false_positive,166,no_fusion,66.8906,51.1938,0.57,1,r1_t3
false_positive,166,no_fusion,50.0628,49.8891,0.828,1,r1_t11
false_positive,166,no_fusion,54.4557,40.9573,0.629,1,r2_t1
false_positive,166,no_fusion,58.1447,44.9525,0.828,1,r2_t2
false_positive,166,no_fusion,67.2176,51.3835,0.728,1,r2_t3
false_positive,166,no_fusion,50.2371,50.2388,0.695,1,r2_t5
false_positive,166,no_fusion,58.0527,44.8014,0.57,1,r3_t2
false_positive,166,no_fusion,62.1388,46.4807,0.728,1,r3_t3
false_positive,166,no_fusion,49.9704,49.9989,0.526,1,r3_t10
false_positive,166,no_fusion,78.8911,45.5957,0.6,1,r3_t18
false_positive,167,no_fusion,58.6609,45.4028,0.783,1,r0_t1
false_positive,167,no_fusion,62.5577,46.9068,0.628,1,r0_t2
false_positive,167,no_fusion,49.866,49.8955,0.799,1,r0_t12
false_positive,167,no_fusion,55.0758,41.293,0.783,1,r1_t1
false_positive,167,no_fusion,62.5905,46.8373,0.83,1,r1_t2
false_positive,167,no_fusion,67.1465,51.5412,0.571,1,r1_t3
false_positive,167,no_fusion,50.1016,49.8908,0.821,1,r1_t11
false_positive,167,no_fusion,54.9651,40.9558,0.628,1,r2_t1
false_positive,167,no_fusion,58.4637,45.2248,0.83,1,r2_t2
false_positive,167,no_fusion,67.3613,51.5945,0.728,1,r2_t3
false_positive,167,no_fusion,50.2405,50.3769,0.688,1,r2_t5
false_positive,167,no_fusion,58.5007,45.0915,0.571,1,r3_t2
false_positive,167,no_fusion,62.5323,46.8102,0.728,1,r3_t3
false_positive,167,no_fusion,50.0285,49.9009,0.515,1,r3_t10
false_positive,167,no_fusion,78.8911,45.5957,0.6,1,r3_t18
false_positive,168,no_fusion,58.888,45.6792,0.782,1,r0_t1
false_positive,168,no_fusion,62.8251,47.1772,0.628,1,r0_t2
false_positive,168,no_fusion,49.935,49.9376,0.796,1,r0_t12
false_positive,168,no_fusion,55.4331,41.4298,0.782,1,r1_t1
false_positive,168,no_fusion,62.881,47.1957,0.831,1,r1_t2
false_positive,168,no_fusion,67.3589,51.7967,0.572,1,r1_t3
false_positive,168,no_fusion,50.1284,50.017,0.813,1,r1_t11
false_positive,168,no_fusion,55.4658,41.1301,0.628,1,r2_t1
false_positive,168,no_fusion,58.6479,45.3777,0.831,1,r2_t2
false_positive,168,no_fusion,67.4864,51.9446,0.728,1,r2_t3
false_positive,168,no_fusion,50.2909,50.3006,0.68,1,r2_t5
false_positive,168,no_fusion,78.8911,45.5957,0.6,1,r3_t18
false_positive,168,no_fusion,58.8081,45.3381,0.572,1,r3_t2
false_positive,168,no_fusion,62.8472,47.0926,0.728,1,r3_t3
false_positive,168,no_fusion,50.0075,49.863,0.505,1,r3_t10
false_positive,169,no_fusion,59.2393,46.0005,0.78,1,r0_t1
false_positive,169,no_fusion,63.175,47.515,0.627,1,r0_t2
false_positive,169,no_fusion,49.7877,49.8855,0.793,1,r0_t12
false_positive,169,no_fusion,55.7768,41.4498,0.78,1,r1_t1
false_positive,169,no_fusion,63.2253,47.5731,0.832,1,r1_t2
false_positive,169,no_fusion,67.5196,52.0707,0.573,1,r1_t3
false_positive,169,no_fusion,50.0897,49.9172,0.805,1,r1_t11
false_positive,169,no_fusion,55.807,41.2766,0.627,1,r2_t1
false_positive,169,no_fusion,58.9307,45.5979,0.832,1,r2_t2
false_positive,169,no_fusion,67.6878,52.4276,0.728,1,r2_t3
false_positive,169,no_fusion,50.2395,50.3534,0.671,1,r2_t5
false_positive,169,no_fusion,59.0751,45.6345,0.573,1,r3_t2
false_positive,169,no_fusion,63.0915,47.4422,0.728,1,r3_t3
false_positive,169,no_fusion,49.8988,49.7688,0.495,1,r3_t10
false_positive,170,no_fusion,59.4579,46.192,0.778,1,r0_t1
false_positive,170,no_fusion,63.3573,47.7292,0.627,1,r0_t2
false_positive,170,no_fusion,49.7655,49.959,0.79,1,r0_t12
false_positive,170,no_fusion,65.5623,36.805,0.6,1,r0_t16
false_positive,170,no_fusion,56.18,41.6378,0.778,1,r1_t1
false_positive,170,no_fusion,63.4971,47.9,0.833,1,r1_t2
false_positive,170,no_fusion,67.7878,52.4792,0.574,1,r1_t3
false_positive,170,no_fusion,50.0815,49.9365,0.797,1,r1_t11
false_positive,170,no_fusion,56.0992,41.3874,0.627,1,r2_t1
false_positive,170,no_fusion,59.4436,45.9427,0.833,1,r2_t2
false_positive,170,no_fusion,67.7421,52.8262,0.729,1,r2_t3
false_positive,170,no_fusion,50.1075,50.5296,0.663,1,r2_t5
false_positive,170,no_fusion,59.4074,45.9771,0.574,1,r3_t2
false_positive,170,no_fusion,63.3151,47.745,0.729,1,r3_t3
false_positive,170,no_fusion,49.9948,49.8153,0.484,1,r3_t10
false_positive,171,no_fusion,59.7685,46.3671,0.778,1,r0_t1
false_positive,171,no_fusion,63.5262,47.965,0.627,1,r0_t2
false_positive,171,no_fusion,49.8327,49.8549,0.79,1,r0_t12
false_positive,171,no_fusion,65.5623,36.805,0.6,1,r0_t16
false_positive,171,no_fusion,56.4794,41.8329,0.778,1,r1_t1
false_positive,171,no_fusion,63.7349,48.1188,0.834,1,r1_t2
false_positive,171,no_fusion,68.0278,52.8067,0.575,1,r1_t3
false_positive,171,no_fusion,50.16,50.0962,0.789,1,r1_t11
false_positive,171,no_fusion,56.4282,41.5631,0.627,1,r2_t1
false_positive,171,no_fusion,59.8104,46.2719,0.834,1,r2_t2
false_positive,171,no_fusion,67.9127,53.1975,0.729,1,r2_t3
false_positive,171,no_fusion,50.1668,50.6288,0.655,1,r2_t5
false_positive,171,no_fusion,59.6327,46.1732,0.575,1,r3_t2
false_positive,171,no_fusion,63.5741,48.0838,0.729,1,r3_t3
false_positive,171,no_fusion,49.9257,49.9245,0.473,1,r3_t10
false_positive,172,no_fusion,59.9769,46.5581,0.777,1,r0_t1
false_positive,172,no_fusion,63.7516,48.2508,0.627,1,r0_t2
false_positive,172,no_fusion,49.988,49.8694,0.786,1,r0_t12
false_positive,172,no_fusion,65.5623,36.805,0.6,1,r0_t16
false_positive,172,no_fusion,56.846,42.0518,0.777,1,r1_t1
false_positive,172,no_fusion,64.0624,48.4424,0.835,1,r1_t2
false_positive,172,no_fusion,68.2598,53.1888,0.575,1,r1_t3
false_positive,172,no_fusion,50.2491,50.1073,0.781,1,r1_t11
false_positive,172,no_fusion,56.7273,41.8516,0.627,1,r2_t1
false_positive,172,no_fusion,60.1232,46.5495,0.835,1,r2_t2
false_positive,172,no_fusion,68.2003,53.5327,0.729,1,r2_t3
false_positive,172,no_fusion,50.0815,50.5841,0.646,1,r2_t5
false_positive,172,no_fusion,59.9578,46.3334,0.575,1,r3_t2
false_positive,172,no_fusion,63.9042,48.4648,0.729,1,r3_t3
false_positive,172,no_fusion,49.8118,49.749,0.462,1,r3_t10
false_positive,173,no_fusion,60.2802,46.7375,0.775,1,r0_t1
false_positive,173,no_fusion,63.8863,48.442,0.626,1,r0_t2
false_positive,173,no_fusion,50.0773,49.9081,0.781,1,r0_t12
false_positive,173,no_fusion,65.5623,36.805,0.6,1,r0_t16
false_positive,173,no_fusion,57.1552,42.156,0.775,1,r1_t1
false_positive,173,no_fusion,64.2748,48.7521,0.836,1,r1_t2
false_positive,173,no_fusion,68.4635,53.5393,0.576,1,r1_t3
false_positive,173,no_fusion,50.2456,50.0464,0.772,1,r1_t11
false_positive,173,no_fusion,57.0721,41.9041,0.626,1,r2_t1
false_positive,173,no_fusion,60.5077,46.8252,0.836,1,r2_t2
false_positive,173,no_fusion,68.3355,53.8513,0.729,1,r2_t3
false_positive,173,no_fusion,49.917,50.1604,0.637,1,r2_t5
false_positive,173,no_fusion,59.6386,40.513,0.6,1,r2_t14
false_positive,173,no_fusion,60.2987,46.5818,0.576,1,r3_t2
false_positive,173,no_fusion,64.1306,48.7801,0.729,1,r3_t3
false_positive,173,no_fusion,49.8954,49.8148,0.45,1,r3_t10
false_positive,174,no_fusion,65.5623,36.805,0.6,1,r0_t16
false_positive,174,no_fusion,60.6249,47.0444,0.773,1,r0_t1
false_positive,174,no_fusion,64.2325,48.9174,0.627,1,r0_t2
false_positive,174,no_fusion,50.0387,49.9707,0.776,1,r0_t12
false_positive,174,no_fusion,57.4742,42.4127,0.773,1,r1_t1
false_positive,174,no_fusion,64.3992,48.9996,0.84,1,r1_t2
false_positive,174,no_fusion,68.617,53.8006,0.577,1,r1_t3
false_positive,174,no_fusion,50.3516,49.9116,0.763,1,r1_t11
false_positive,174,no_fusion,57.4062,42.1405,0.627,1,r2_t1
false_positive,174,no_fusion,60.7815,47.0098,0.84,1,r2_t2
false_positive,174,no_fusion,68.541,54.1634,0.728,1,r2_t3
false_positive,174,no_fusion,50.0559,50.0851,0.632,1,r2_t5
false_positive,174,no_fusion,59.6386,40.513,0.6,1,r2_t14
false_positive,174,no_fusion,60.7082,46.8679,0.577,1,r3_t2
false_positive,174,no_fusion,64.4148,49.0354,0.728,1,r3_t3
false_positive,174,no_fusion,50.0477,49.8479,0.439,1,r3_t10
false_positive,175,no_fusion,60.9764,47.2842,0.772,1,r0_t1
false_positive,175,no_fusion,64.4053,49.3007,0.626,1,r0_t2
false_positive,175,no_fusion,50.1352,49.9675,0.771,1,r0_t12
false_positive,175,no_fusion,57.8434,42.4539,0.772,1,r1_t1
false_positive,175,no_fusion,64.6897,49.3284,0.841,1,r1_t2
false_positive,175,no_fusion,68.8324,54.167,0.577,1,r1_t3
false_positive,175,no_fusion,50.1798,50.1181,0.755,1,r1_t11
false_positive,175,no_fusion,57.7306,42.3557,0.626,1,r2_t1
false_positive,175,no_fusion,61.1505,47.2954,0.841,1,r2_t2
false_positive,175,no_fusion,68.778,54.4818,0.728,1,r2_t3
false_positive,175,no_fusion,50.0349,49.9886,0.623,1,r2_t5
false_positive,175,no_fusion,59.6386,40.513,0.6,1,r2_t14
false_positive,175,no_fusion,60.9916,47.3607,0.577,1,r3_t2
false_positive,175,no_fusion,64.6181,49.3243,0.728,1,r3_t3
false_positive,175,no_fusion,50.0472,49.8292,0.427,1,r3_t10
false_positive,176,no_fusion,61.2153,47.5455,0.77,1,r0_t1
false_positive,176,no_fusion,64.6367,49.6453,0.625,1,r0_t2
false_positive,176,no_fusion,50.1261,49.9959,0.765,1,r0_t12
false_positive,176,no_fusion,58.1732,42.6484,0.77,1,r1_t1
false_positive,176,no_fusion,64.8292,49.5945,0.842,1,r1_t2
false_positive,176,no_fusion,69.1672,54.5404,0.578,1,r1_t3
false_positive,176,no_fusion,50.0836,50.1008,0.745,1,r1_t11
false_positive,176,no_fusion,58.1428,42.5626,0.625,1,r2_t1
false_positive,176,no_fusion,61.3702,47.566,0.842,1,r2_t2
false_positive,176,no_fusion,69.022,54.9075,0.729,1,r2_t3
false_positive,176,no_fusion,49.9839,49.7094,0.614,1,r2_t5
false_positive,176,no_fusion,59.6386,40.513,0.6,1,r2_t14
false_positive,176,no_fusion,61.3487,47.5641,0.578,1,r3_t2
false_positive,176,no_fusion,64.8351,49.4539,0.729,1,r3_t3
false_positive,176,no_fusion,50.0291,50.0344,0.415,1,r3_t10
false_positive,177,no_fusion,61.4611,47.6479,0.768,1,r0_t1
false_positive,177,no_fusion,64.9411,50.0527,0.625,1,r0_t2
false_positive,177,no_fusion,50.112,50.0165,0.76,1,r0_t12
false_positive,177,no_fusion,58.6978,48.5379,0.6,1,r0_t17
false_positive,177,no_fusion,58.5248,42.815,0.768,1,r1_t1
false_positive,177,no_fusion,64.9839,49.8498,0.842,1,r1_t2
false_positive,177,no_fusion,69.3414,54.9322,0.578,1,r1_t3
false_positive,177,no_fusion,50.0272,50.0218,0.736,1,r1_t11
false_positive,177,no_fusion,59.6386,40.513,0.6,1,r2_t14
false_positive,177,no_fusion,58.4822,42.6534,0.625,1,r2_t1
false_positive,177,no_fusion,61.6242,47.8399,0.842,1,r2_t2
false_positive,177,no_fusion,69.2901,55.3313,0.729,1,r2_t3
false_positive,177,no_fusion,50.0319,50.0764,0.604,1,r2_t5
false_positive,177,no_fusion,61.617,47.8889,0.578,1,r3_t2
false_positive,177,no_fusion,64.989,49.7737,0.729,1,r3_t3
false_positive,177,no_fusion,49.9834,50.2702,0.404,1,r3_t10
false_positive,178,no_fusion,61.7702,47.9519,0.758,1,r0_t1
false_positive,178,no_fusion,65.1585,50.3152,0.617,1,r0_t2
false_positive,178,no_fusion,50.1213,50.0558,0.746,1,r0_t12
false_positive,178,no_fusion,58.6978,48.5379,0.6,1,r0_t17
false_positive,178,no_fusion,58.9627,42.9317,0.758,1,r1_t1
false_positive,178,no_fusion,65.1986,50.1439,0.843,1,r1_t2
false_positive,178,no_fusion,69.4264,55.3165,0.579,1,r1_t3
false_positive,178,no_fusion,50.0251,50.3928,0.727,1,r1_t11
false_positive,178,no_fusion,58.864,42.8425,0.617,1,r2_t1
false_positive,178,no_fusion,61.8211,48.1256,0.843,1,r2_t2
false_positive,178,no_fusion,69.4689,55.6612,0.729,1,r2_t3
false_positive,178,no_fusion,50.0321,49.9322,0.594,1,r2_t5
false_positive,178,no_fusion,61.9028,48.1943,0.579,1,r3_t2
false_positive,178,no_fusion,65.0848,50.0525,0.729,1,r3_t3
false_positive,178,no_fusion,49.981,50.3293,0.404,1,r3_t10
false_positive,179,no_fusion,62.081,48.224,0.756,1,r0_t1
false_positive,179,no_fusion,65.3614,50.5862,0.617,1,r0_t2
false_positive,179,no_fusion,50.0223,50.1444,0.74,1,r0_t12
false_positive,179,no_fusion,58.6978,48.5379,0.6,1,r0_t17
false_positive,179,no_fusion,59.3359,43.1441,0.756,1,r1_t1
false_positive,179,no_fusion,65.3876,50.53,0.845,1,r1_t2
false_positive,179,no_fusion,69.6614,55.7905,0.579,1,r1_t3
false_positive,179,no_fusion,49.9884,50.2705,0.717,1,r1_t11
false_positive,179,no_fusion,59.3025,43.0985,0.617,1,r2_t1
false_positive,179,no_fusion,62.0701,48.359,0.845,1,r2_t2
false_positive,179,no_fusion,69.6436,55.9979,0.728,1,r2_t3
false_positive,179,no_fusion,50.0351,49.5622,0.587,1,r2_t5
false_positive,179,no_fusion,62.2281,48.4912,0.579,1,r3_t2
false_positive,179,no_fusion,65.2946,50.3141,0.728,1,r3_t3
false_positive,179,no_fusion,49.9785,50.3884,0.404,1,r3_t10
false_positive,180,no_fusion,62.2536,48.4923,0.755,1,r0_t1
false_positive,180,no_fusion,65.538,50.8927,0.616,1,r0_t2
false_positive,180,no_fusion,50.1977,50.266,0.734,1,r0_t12
false_positive,180,no_fusion,58.6978,48.5379,0.6,1,r0_t17
false_positive,180,no_fusion,59.8241,43.421,0.755,1,r1_t1
false_positive,180,no_fusion,65.6087,50.8789,0.847,1,r1_t2
false_positive,180,no_fusion,69.8705,56.03,0.579,1,r1_t3
false_positive,180,no_fusion,49.9082,50.2946,0.707,1,r1_t11
false_positive,180,no_fusion,59.5757,43.2776,0.616,1,r2_t1
false_positive,180,no_fusion,62.3395,48.6759,0.847,1,r2_t2
false_positive,180,no_fusion,69.8871,56.2463,0.728,1,r2_t3
false_positive,180,no_fusion,49.9895,49.5355,0.579,1,r2_t5
false_positive,180,no_fusion,62.6776,48.7902,0.579,1,r3_t2
false_positive,180,no_fusion,65.4043,50.6654,0.728,1,r3_t3
false_positive,180,no_fusion,49.976,50.4475,0.404,1,r3_t10
false_positive,181,no_fusion,58.6978,48.5379,0.6,1,r0_t17
false_positive,181,no_fusion,62.5212,48.8482,0.753,1,r0_t1
false_positive,181,no_fusion,65.6784,51.2405,0.615,1,r0_t2
false_positive,181,no_fusion,50.2298,50.3118,0.727,1,r0_t12
false_positive,181,no_fusion,60.1433,43.6213,0.753,1,r1_t1
false_positive,181,no_fusion,65.8926,51.1685,0.848,1,r1_t2
false_positive,181,no_fusion,70.076,56.4921,0.58,1,r1_t3
false_positive,181,no_fusion,50.0354,50.4251,0.697,1,r1_t11
false_positive,181,no_fusion,59.8984,43.7108,0.615,1,r2_t1
false_positive,181,no_fusion,62.6757,49.0297,0.848,1,r2_t2
false_positive,181,no_fusion,69.994,56.6843,0.728,1,r2_t3
false_positive,181,no_fusion,50.0752,49.5152,0.57,1,r2_t5
false_positive,181,no_fusion,49.976,50.4475,0.404,1,r3_t10
false_positive,181,no_fusion,62.9126,48.9002,0.58,1,r3_t2
false_positive,181,no_fusion,65.5279,51.0939,0.728,1,r3_t3
false_positive,182,no_fusion,62.7718,49.1723,0.751,1,r0_t1
false_positive,182,no_fusion,65.8866,51.6777,0.615,1,r0_t2
false_positive,182,no_fusion,50.3128,50.3239,0.721,1,r0_t12
false_positive,182,no_fusion,60.4815,43.8528,0.751,1,r1_t1
false_positive,182,no_fusion,65.9876,51.4581,0.85,1,r1_t2
false_positive,182,no_fusion,70.1605,56.8574,0.58,1,r1_t3
false_positive,182,no_fusion,50.0297,50.1976,0.687,1,r1_t11
false_positive,182,no_fusion,59.9602,48.0276,0.6,1,r1_t16
false_positive,182,no_fusion,60.2014,43.8869,0.615,1,r2_t1
false_positive,182,no_fusion,62.9838,49.3614,0.85,1,r2_t2
false_positive,182,no_fusion,70.1995,56.9378,0.727,1,r2_t3
false_positive,182,no_fusion,50.083,49.7383,0.562,1,r2_t5
false_positive,182,no_fusion,63.6309,41.3433,0.6,1,r2_t15
false_positive,182,no_fusion,63.1443,49.243,0.58,1,r3_t2
false_positive,182,no_fusion,65.7472,51.4696,0.727,1,r3_t3
false_positive,183,no_fusion,63.0266,49.5046,0.751,1,r0_t1
false_positive,183,no_fusion,65.966,52.0611,0.615,1,r0_t2
false_positive,183,no_fusion,50.2462,50.2223,0.714,1,r0_t12
false_positive,183,no_fusion,60.7054,43.9423,0.751,1,r1_t1
false_positive,183,no_fusion,66.1344,51.8415,0.855,1,r1_t2
false_positive,183,no_fusion,70.5938,57.1627,0.58,1,r1_t3
false_positive,183,no_fusion,50.1296,50.2426,0.675,1,r1_t11
false_positive,183,no_fusion,59.9602,48.0276,0.6,1,r1_t16
false_positive,183,no_fusion,60.7098,44.0923,0.615,1,r2_t1
false_positive,183,no_fusion,63.2097,49.6285,0.855,1,r2_t2
false_positive,183,no_fusion,70.459,57.3669,0.725,1,r2_t3
false_positive,183,no_fusion,50.2025,49.7028,0.558,1,r2_t5
false_positive,183,no_fusion,63.6309,41.3433,0.6,1,r2_t15
false_positive,183,no_fusion,63.3599,49.515,0.58,1,r3_t2
false_positive,183,no_fusion,65.9447,51.8459,0.725,1,r3_t3
false_positive,184,no_fusion,63.3397,49.8636,0.749,1,r0_t1
false_positive,184,no_fusion,66.1912,52.5008,0.614,1,r0_t2
false_positive,184,no_fusion,50.2122,50.208,0.707,1,r0_t12
false_positive,184,no_fusion,61.0626,44.1129,0.749,1,r1_t1
false_positive,184,no_fusion,66.2888,52.2755,0.856,1,r1_t2
false_positive,184,no_fusion,70.9402,57.4567,0.581,1,r1_t3
false_positive,184,no_fusion,50.0542,50.2236,0.665,1,r1_t11
false_positive,184,no_fusion,59.9602,48.0276,0.6,1,r1_t16
false_positive,184,no_fusion,61.0312,44.2726,0.614,1,r2_t1
false_positive,184,no_fusion,63.4341,49.9205,0.856,1,r2_t2
false_positive,184,no_fusion,70.697,57.6506,0.724,1,r2_t3
false_positive,184,no_fusion,49.9872,49.8515,0.549,1,r2_t5
false_positive,184,no_fusion,63.6309,41.3433,0.6,1,r2_t15
false_positive,184,no_fusion,61.0744,51.3308,0.6,1,r2_t16
false_positive,184,no_fusion,63.6771,49.6814,0.581,1,r3_t2
false_positive,184,no_fusion,66.1499,52.2995,0.724,1,r3_t3
false_positive,185,no_fusion,63.5698,50.1928,0.748,1,r0_t1
false_positive,185,no_fusion,66.2479,52.7596,0.613,1,r0_t2
false_positive,185,no_fusion,50.1617,50.2274,0.7,1,r0_t12
false_positive,185,no_fusion,61.4873,44.3334,0.748,1,r1_t1
false_positive,185,no_fusion,66.422,52.6172,0.856,1,r1_t2
false_positive,185,no_fusion,71.1178,57.7413,0.581,1,r1_t3
false_positive,185,no_fusion,50.024,50.013,0.654,1,r1_t11
false_positive,185,no_fusion,59.9602,48.0276,0.6,1,r1_t16
false_positive,185,no_fusion,61.4463,44.3839,0.613,1,r2_t1
false_positive,185,no_fusion,63.6865,50.1717,0.856,1,r2_t2
false_positive,185,no_fusion,70.9894,57.9578,0.724,1,r2_t3
false_positive,185,no_fusion,49.8784,49.825,0.537,1,r2_t5
false_positive,185,no_fusion,60.2127,43.6159,0.6,1,r2_t15
false_positive,185,no_fusion,61.0744,51.3308,0.6,1,r2_t16
false_positive,185,no_fusion,63.9663,49.9796,0.581,1,r3_t2
false_positive,185,no_fusion,66.366,52.6814,0.724,1,r3_t3
false_positive,186,no_fusion,63.8474,50.401,0.772,1,r0_t1
false_positive,186,no_fusion,66.4096,53.1787,0.612,1,r0_t2
false_positive,186,no_fusion,50.1711,50.3755,0.692,1,r0_t12
false_positive,186,no_fusion,59.9602,48.0276,0.6,1,r1_t16
false_positive,186,no_fusion,61.6522,44.4816,0.772,1,r1_t1
false_positive,186,no_fusion,66.5981,53.0106,0.837,1,r1_t2
false_positive,186,no_fusion,71.2729,58.1381,0.56,1,r1_t3
false_positive,186,no_fusion,50.1186,50.0379,0.647,1,r1_t11
false_positive,186,no_fusion,61.7166,44.6007,0.612,1,r2_t1
false_positive,186,no_fusion,63.872,50.3063,0.837,1,r2_t2
false_positive,186,no_fusion,71.2285,58.1763,0.723,1,r2_t3
false_positive,186,no_fusion,49.9753,49.533,0.53,1,r2_t5
false_positive,186,no_fusion,59.1863,44.2983,0.6,1,r2_t15
false_positive,186,no_fusion,61.0744,51.3308,0.6,1,r2_t16
false_positive,186,no_fusion,64.0716,50.1682,0.56,1,r3_t2
false_positive,186,no_fusion,66.5829,53.0743,0.723,1,r3_t3
false_positive,187,no_fusion,64.1704,50.591,0.77,1,r0_t1
false_positive,187,no_fusion,66.5917,53.5154,0.611,1,r0_t2
false_positive,187,no_fusion,50.0948,50.3134,0.685,1,r0_t12
false_positive,187,no_fusion,62.0453,44.737,0.77,1,r1_t1
false_positive,187,no_fusion,66.679,53.2933,0.837,1,r1_t2
false_positive,187,no_fusion,71.5489,58.283,0.56,1,r1_t3
false_positive,187,no_fusion,50.0485,49.9244,0.637,1,r1_t11
false_positive,187,no_fusion,67.4462,52.4913,0.6,1,r1_t17
false_positive,187,no_fusion,62.2092,44.8214,0.611,1,r2_t1
false_positive,187,no_fusion,64.173,50.5785,0.837,1,r2_t2
false_positive,187,no_fusion,71.5738,58.4816,0.723,1,r2_t3
false_positive,187,no_fusion,49.9669,49.4669,0.52,1,r2_t5
false_positive,187,no_fusion,58.1598,44.9808,0.6,1,r2_t15
false_positive,187,no_fusion,61.0744,51.3308,0.6,1,r2_t16
false_positive,187,no_fusion,55.3656,62.6258,0.6,1,r2_t17
false_positive,187,no_fusion,64.1888,50.4413,0.56,1,r3_t2
false_positive,187,no_fusion,66.7103,53.4552,0.723,1,r3_t3
false_positive,188,no_fusion,64.3411,50.6415,0.795,1,r0_t1
false_positive,188,no_fusion,66.7565,53.7667,0.611,1,r0_t2
false_positive,188,no_fusion,50.023,50.4019,0.677,1,r0_t12
false_positive,188,no_fusion,62.3759,45.0729,0.795,1,r1_t1
false_positive,188,no_fusion,66.9505,53.6097,0.814,1,r1_t2
false_positive,188,no_fusion,71.7599,58.5591,0.538,1,r1_t3
false_positive,188,no_fusion,49.8998,49.9623,0.63,1,r1_t11
false_positive,188,no_fusion,67.4462,52.4913,0.6,1,r1_t17
false_positive,188,no_fusion,61.0744,51.3308,0.6,1,r2_t16
false_positive,188,no_fusion,62.331,45.0255,0.611,1,r2_t1
false_positive,188,no_fusion,64.3134,50.5419,0.814,1,r2_t2
false_positive,188,no_fusion,71.7878,58.7796,0.723,1,r2_t3
false_positive,188,no_fusion,49.9225,49.5619,0.506,1,r2_t5
false_positive,188,no_fusion,57.1333,45.6632,0.6,1,r2_t15
false_positive,188,no_fusion,55.3656,62.6258,0.6,1,r2_t17
false_positive,188,no_fusion,64.4546,50.487,0.538,1,r3_t2
false_positive,188,no_fusion,66.7775,53.7412,0.723,1,r3_t3
false_positive,189,no_fusion,64.5166,50.6686,0.794,1,r0_t1
