scenario,time_step,radar_id,track_id,est_x,est_y,est_vx,est_vy,confidence,age,missed_count,status
naive_fusion,48,0,r0_t4,27.1571,19.6774,1.4309,4.0877,0.645,45,0,confirmed
naive_fusion,48,1,r1_t2,27.1242,19.7709,1.3071,-0.241,0.302,48,0,confirmed
naive_fusion,48,1,r1_t3,18.8154,18.2002,2.6175,3.0619,0.32,47,0,confirmed
naive_fusion,48,1,r1_t4,29.7784,27.773,5.672,0.7395,0.279,3,1,tentative
naive_fusion,48,2,r2_t3,28.839,27.7333,2.0726,0.8112,0.351,47,0,confirmed
naive_fusion,48,2,r2_t4,18.9745,27.8628,1.0695,0.9639,0.316,23,0,confirmed
naive_fusion,48,2,r2_t5,18.4771,18.2179,2.0118,2.0008,0.667,21,0,confirmed
naive_fusion,48,3,r3_t1,17.8795,18.7892,0.6319,2.0497,0.225,49,0,confirmed
naive_fusion,48,3,r3_t4,27.1626,19.6896,2.2726,2.532,0.586,42,0,confirmed
naive_fusion,48,3,r3_t5,18.6382,27.9563,2.2673,0.8884,0.519,4,0,confirmed
naive_fusion,49,0,r0_t2,28.8581,28.5316,2.6452,2.3313,0.492,50,0,confirmed
naive_fusion,49,0,r0_t3,19.771,28.2606,3.9526,3.132,0.285,49,0,confirmed
naive_fusion,49,0,r0_t4,27.3467,20.0603,1.5056,3.6393,0.426,46,0,confirmed
naive_fusion,49,1,r1_t2,27.5953,20.0256,2.6162,0.9407,0.648,49,0,confirmed
naive_fusion,49,1,r1_t3,19.3389,18.8126,2.6175,3.0619,0.32,48,1,confirmed
naive_fusion,49,1,r1_t4,30.9128,27.9209,5.672,0.7395,0.279,4,2,tentative
naive_fusion,49,2,r2_t3,28.942,28.353,1.4655,2.9876,0.325,48,0,confirmed
naive_fusion,49,2,r2_t4,19.2486,27.9479,1.6767,0.8367,0.408,24,0,confirmed
naive_fusion,49,2,r2_t5,19.0143,18.1829,3.2441,0.8547,0.454,22,0,confirmed
naive_fusion,49,3,r3_t1,18.7011,18.4725,3.7393,-0.2946,0.096,50,0,confirmed
naive_fusion,49,3,r3_t4,27.6171,20.196,2.2726,2.532,0.586,43,1,confirmed
naive_fusion,49,3,r3_t5,19.0917,28.134,2.2673,0.8884,0.519,5,1,confirmed
naive_fusion,50,0,r0_t2,28.882,29.0733,1.4224,3.4226,0.362,51,0,confirmed
naive_fusion,50,0,r0_t3,20.5615,28.887,3.9526,3.132,0.285,50,1,confirmed
naive_fusion,50,0,r0_t4,27.7142,20.3581,2.2841,3.0604,0.67,47,0,confirmed
naive_fusion,50,1,r1_t2,27.8677,20.1128,2.4432,0.8338,0.439,50,0,confirmed
naive_fusion,50,1,r1_t3,19.5584,18.7871,2.2233,1.4244,0.493,49,0,confirmed
naive_fusion,50,1,r1_t4,30.2573,28.7193,0.1044,3.6964,0.548,5,0,tentative
naive_fusion,50,2,r2_t3,29.4836,28.7309,2.9894,3.0686,0.649,49,0,confirmed
naive_fusion,50,2,r2_t4,19.6918,28.51,2.6849,2.7603,0.797,25,0,confirmed
naive_fusion,50,2,r2_t5,19.2828,18.3208,2.7408,1.0018,0.21,23,0,confirmed
naive_fusion,50,3,r3_t1,18.9704,18.8236,2.992,1.3154,0.247,51,0,confirmed
naive_fusion,50,3,r3_t4,27.6136,20.2721,1.1217,1.5831,0.441,44,0,confirmed
naive_fusion,50,3,r3_t5,19.3593,28.4051,2.249,1.574,0.489,6,0,confirmed
naive_fusion,51,0,r0_t2,29.1665,29.7578,1.4224,3.4226,0.362,52,1,confirmed
naive_fusion,51,0,r0_t3,19.9341,29.0034,-0.6377,2.051,0.463,51,0,confirmed
naive_fusion,51,0,r0_t4,28.1554,20.668,2.9806,2.8215,0.517,48,0,confirmed
naive_fusion,51,1,r1_t2,27.6105,20.3655,0.1499,1.4698,0.463,51,0,confirmed
naive_fusion,51,1,r1_t3,19.7307,19.1057,1.8297,2.0401,0.619,50,0,confirmed
naive_fusion,51,1,r1_t4,30.1172,28.6534,-0.5314,1.5736,0.74,6,0,tentative
naive_fusion,51,2,r2_t3,29.4303,28.8686,1.2727,2.1077,0.952,50,0,confirmed
naive_fusion,51,2,r2_t4,19.8189,28.7947,1.8721,2.5664,0.313,26,0,confirmed
naive_fusion,51,2,r2_t5,19.5508,18.8623,2.4872,2.7572,0.594,24,0,confirmed
naive_fusion,51,3,r3_t1,19.3484,18.766,3.0707,0.4178,0.604,52,0,confirmed
naive_fusion,51,3,r3_t4,27.8756,20.3214,1.6523,0.9971,0.294,45,0,confirmed
naive_fusion,51,3,r3_t5,19.8091,28.7199,2.249,1.574,0.489,7,1,confirmed
naive_fusion,52,0,r0_t2,29.8272,29.5881,3.4642,1.0043,0.348,53,0,confirmed
naive_fusion,52,0,r0_t3,20.1747,29.0737,0.6833,1.3182,0.481,52,0,confirmed
naive_fusion,52,0,r0_t4,28.2254,20.7339,1.7819,1.6852,0.452,49,0,confirmed
naive_fusion,52,1,r1_t2,28.2227,21.1464,2.6257,3.9883,0.705,52,0,confirmed
naive_fusion,52,1,r1_t3,20.0915,19.512,2.4183,2.7129,0.668,51,0,confirmed
naive_fusion,52,1,r1_t4,29.8231,28.6308,-1.4909,0.6925,0.451,7,0,confirmed
naive_fusion,52,2,r2_t3,29.6849,29.2901,1.2727,2.1077,0.952,51,1,confirmed
naive_fusion,52,2,r2_t4,19.7743,29.1732,0.7504,2.8605,0.302,27,0,confirmed
naive_fusion,52,2,r2_t5,20.0482,19.4137,2.4872,2.7572,0.594,25,1,confirmed
naive_fusion,52,3,r3_t1,19.9625,18.8495,3.0707,0.4178,0.604,53,1,confirmed
naive_fusion,52,3,r3_t4,28.0062,20.9907,1.3705,3.2873,0.837,46,0,confirmed
naive_fusion,52,3,r3_t5,20.047,29.0626,2.1154,2.2147,0.209,8,0,confirmed
naive_fusion,53,0,r0_t2,30.5201,29.789,3.4642,1.0043,0.348,54,1,confirmed
naive_fusion,53,0,r0_t3,20.3113,29.3373,0.6833,1.3182,0.481,53,1,confirmed
naive_fusion,53,0,r0_t4,28.6029,20.9819,2.4639,1.8762,0.636,50,0,confirmed
naive_fusion,53,1,r1_t2,28.8401,21.3375,3.8854,2.7908,0.567,53,0,confirmed
naive_fusion,53,1,r1_t3,20.2768,19.6152,1.9811,1.7861,0.176,52,0,confirmed
naive_fusion,53,1,r1_t4,30.6331,28.9433,2.6292,1.6483,0.569,8,0,confirmed
naive_fusion,53,2,r2_t3,30.3772,29.709,3.5209,2.7994,0.535,52,0,confirmed
naive_fusion,53,2,r2_t4,20.1996,29.2175,2.1472,1.6146,0.422,28,0,confirmed
naive_fusion,53,2,r2_t5,20.2715,19.6001,2.1737,2.1553,0.798,26,0,confirmed
naive_fusion,53,3,r3_t1,20.5766,18.9331,3.0707,0.4178,0.604,54,2,confirmed
naive_fusion,53,3,r3_t4,28.6189,21.0512,3.2382,1.8957,0.453,47,0,confirmed
naive_fusion,53,3,r3_t5,20.47,29.5055,2.1154,2.2147,0.209,9,1,confirmed
naive_fusion,54,0,r0_t2,31.0464,29.8567,3.9252,0.7842,0.148,55,0,confirmed
naive_fusion,54,0,r0_t3,20.4859,29.7248,1.0691,2.2736,0.578,54,0,confirmed
naive_fusion,54,0,r0_t4,29.0957,21.3572,2.4639,1.8762,0.636,51,1,confirmed
naive_fusion,54,1,r1_t2,29.0931,21.6479,2.9968,2.6885,0.43,54,0,confirmed
naive_fusion,54,1,r1_t3,20.3411,19.7748,1.2585,1.5582,0.313,53,0,confirmed
naive_fusion,54,1,r1_t4,30.5937,29.4904,1.1507,3.1039,0.375,9,0,confirmed
naive_fusion,54,2,r2_t3,30.5084,29.7915,2.3073,1.7434,0.596,53,0,confirmed
naive_fusion,54,2,r2_t4,20.7307,29.4404,3.2864,1.7361,0.392,29,0,confirmed
naive_fusion,54,2,r2_t5,20.7062,20.0312,2.1737,2.1553,0.798,27,1,confirmed
naive_fusion,54,3,r3_t1,20.5747,19.6452,1.5273,3.1759,0.229,55,0,confirmed
naive_fusion,54,3,r3_t4,28.5222,21.5799,1.2163,3.1509,0.557,48,0,confirmed
naive_fusion,54,3,r3_t5,20.6527,30.1367,1.8186,3.7373,0.364,10,0,confirmed
naive_fusion,55,0,r0_t2,31.3647,29.8461,3.2888,0.3479,0.295,56,0,confirmed
naive_fusion,55,0,r0_t3,21.0455,29.9114,2.8663,1.9143,0.45,55,0,confirmed
naive_fusion,55,0,r0_t4,29.3923,21.3229,2.4679,0.7954,0.712,52,0,confirmed
naive_fusion,55,1,r1_t2,29.1001,21.6039,1.5277,1.161,0.329,55,0,confirmed
naive_fusion,55,1,r1_t3,20.3116,19.7594,0.5062,0.7151,0.367,54,0,confirmed
naive_fusion,55,1,r1_t4,30.7573,29.6973,1.2571,2.4139,0.567,10,0,confirmed
naive_fusion,55,2,r2_t3,30.7236,29.9554,2.0501,1.5547,0.695,54,0,confirmed
naive_fusion,55,2,r2_t4,20.6862,29.6898,1.4578,1.907,0.363,30,0,confirmed
naive_fusion,55,2,r2_t5,21.141,20.4622,2.1737,2.1553,0.798,28,2,confirmed
naive_fusion,55,3,r3_t1,20.6487,20.0811,1.0719,3.4043,0.301,56,0,confirmed
naive_fusion,55,3,r3_t4,28.6273,22.084,1.0458,3.6759,0.654,49,0,confirmed
naive_fusion,55,3,r3_t5,20.974,30.1468,2.2484,1.9109,0.324,11,0,confirmed
naive_fusion,56,0,r0_t2,30.8173,30.3153,-0.6363,2.1293,0.576,57,0,confirmed
naive_fusion,56,0,r0_t3,21.3321,29.9396,2.6271,1.0747,0.415,56,0,confirmed
naive_fusion,56,0,r0_t4,29.5997,21.9457,2.0978,2.9924,0.553,53,0,confirmed
naive_fusion,56,1,r1_t2,29.2359,22.1293,1.3296,2.7695,0.468,56,0,confirmed
naive_fusion,56,1,r1_t3,20.664,20.7464,1.7216,4.4697,0.491,55,0,confirmed
naive_fusion,56,1,r1_t4,31.0087,30.1801,1.2571,2.4139,0.567,11,1,confirmed
naive_fusion,56,2,r2_t3,31.1336,30.2664,2.0501,1.5547,0.695,55,1,confirmed
naive_fusion,56,2,r2_t4,21.1869,30.0161,2.8153,2.3134,0.427,31,0,confirmed
naive_fusion,56,2,r2_t5,21.5757,20.8933,2.1737,2.1553,0.798,29,3,lost
naive_fusion,56,3,r3_t1,20.8631,20.1973,1.4295,2.1861,0.166,57,0,confirmed
naive_fusion,56,3,r3_t4,28.9737,22.0563,1.9664,1.7226,0.689,50,0,confirmed
naive_fusion,56,3,r3_t5,21.4053,29.9795,2.9211,0.2583,0.604,12,0,confirmed
naive_fusion,57,0,r0_t2,31.3578,30.7637,1.9338,2.9328,0.398,58,0,confirmed
naive_fusion,57,0,r0_t3,21.4887,30.1861,1.9661,1.5644,0.728,57,0,confirmed
naive_fusion,57,0,r0_t4,29.5084,22.2806,0.6685,2.8918,0.581,54,0,confirmed
naive_fusion,57,1,r1_t2,29.2789,22.4206,0.8439,2.5986,0.086,57,0,confirmed
naive_fusion,57,1,r1_t3,21.2464,20.8353,3.2872,2.6055,0.551,56,0,confirmed
naive_fusion,57,1,r1_t4,31.251,30.4671,1.6379,2.403,0.531,12,0,confirmed
naive_fusion,57,2,r2_t3,31.2972,30.4428,1.7068,1.5124,0.432,56,0,confirmed
naive_fusion,57,2,r2_t4,21.3239,30.1977,1.9787,1.9134,0.324,32,0,confirmed
naive_fusion,57,3,r3_t1,21.149,20.6345,1.4295,2.1861,0.166,58,1,confirmed
naive_fusion,57,3,r3_t4,29.1705,22.1355,1.8031,1.1909,0.597,51,0,confirmed
naive_fusion,57,3,r3_t5,21.9895,30.0312,2.9211,0.2583,0.604,13,1,confirmed
naive_fusion,58,0,r0_t2,31.2028,31.1719,0.3209,3.1674,0.342,59,0,confirmed
naive_fusion,58,0,r0_t3,21.6086,30.3564,1.4828,1.4917,0.507,58,0,confirmed
naive_fusion,58,0,r0_t4,29.6421,22.859,0.6685,2.8918,0.581,55,1,confirmed
naive_fusion,58,1,r1_t2,29.4476,22.9403,0.8439,2.5986,0.086,58,1,confirmed
naive_fusion,58,1,r1_t3,21.2684,20.7589,1.7354,0.9845,0.587,57,0,confirmed
naive_fusion,58,1,r1_t4,31.8693,30.8191,3.3952,2.6682,0.426,13,0,confirmed
naive_fusion,58,2,r2_t3,31.4427,30.7898,1.4596,2.202,0.478,57,0,confirmed
naive_fusion,58,2,r2_t4,21.4992,30.4312,1.7197,1.9294,0.476,33,0,confirmed
naive_fusion,58,2,r2_t6,22.4526,21.1468,,,0.71,1,0,tentative
naive_fusion,58,3,r3_t1,21.4349,21.0717,1.4295,2.1861,0.166,59,2,confirmed
naive_fusion,58,3,r3_t4,29.2394,22.5884,1.1888,2.4828,0.0,52,0,confirmed
naive_fusion,58,3,r3_t5,21.7964,30.7216,0.6558,3.0057,0.607,14,0,confirmed
naive_fusion,59,0,r0_t2,32.0217,30.5643,3.5726,-0.9482,0.0,60,0,confirmed
naive_fusion,59,0,r0_t3,21.9052,30.6547,1.4828,1.4917,0.507,59,1,confirmed
naive_fusion,59,0,r0_t4,29.9609,23.0773,1.6626,2.3555,0.649,56,0,confirmed
naive_fusion,59,1,r1_t2,29.6803,23.0391,1.3916,1.7108,0.037,59,0,confirmed
naive_fusion,59,1,r1_t3,21.7808,20.8793,3.0027,0.9937,0.32,58,0,confirmed
naive_fusion,59,1,r1_t4,32.5483,31.3528,3.3952,2.6682,0.426,14,1,confirmed
naive_fusion,59,2,r2_t3,31.9138,30.7629,2.6928,0.9891,0.59,58,0,confirmed
naive_fusion,59,2,r2_t4,21.8432,30.817,1.7197,1.9294,0.476,34,1,confirmed
naive_fusion,59,2,r2_t6,22.3994,21.3666,-0.4435,1.832,0.574,2,0,tentative
naive_fusion,59,3,r3_t1,21.7208,21.5089,1.4295,2.1861,0.166,60,3,lost
naive_fusion,59,3,r3_t4,29.5321,22.6351,1.8138,1.4359,0.522,53,0,confirmed
naive_fusion,59,3,r3_t5,22.4155,31.0389,2.9075,2.8252,0.729,15,0,confirmed
naive_fusion,60,0,r0_t2,32.5401,31.0317,3.9466,1.4734,0.406,61,0,confirmed
naive_fusion,60,0,r0_t3,22.5601,30.9951,3.4702,2.1643,0.695,60,0,confirmed
naive_fusion,60,0,r0_t4,30.505,23.356,3.0984,2.3393,0.801,57,0,confirmed
naive_fusion,60,1,r1_t2,29.827,22.995,1.3067,0.672,0.776,60,0,confirmed
naive_fusion,60,1,r1_t3,22.3813,21.078,3.0027,0.9937,0.32,59,1,confirmed
naive_fusion,60,1,r1_t4,32.8759,31.4989,3.0625,1.9432,0.441,15,0,confirmed
naive_fusion,60,2,r2_t3,32.1318,31.0249,2.2548,1.5863,0.807,59,0,confirmed
naive_fusion,60,2,r2_t4,22.2743,31.4231,2.6562,3.4901,0.529,35,0,confirmed
naive_fusion,60,2,r2_t6,22.1941,21.5799,-1.0772,1.8044,0.338,3,0,confirmed
naive_fusion,60,3,r3_t4,29.7827,23.1398,1.9511,2.821,0.283,54,0,confirmed
naive_fusion,60,3,r3_t5,22.6136,31.8139,2.2793,4.6415,0.313,16,0,confirmed
naive_fusion,61,0,r0_t2,33.3295,31.3264,3.9466,1.4734,0.406,62,1,confirmed
naive_fusion,61,0,r0_t3,22.8681,31.39,3.0186,2.7273,0.771,61,0,confirmed
naive_fusion,61,0,r0_t4,30.6426,23.5727,2.1225,2.0726,0.431,58,0,confirmed
naive_fusion,61,1,r1_t2,29.9866,23.6352,1.3187,3.0034,0.556,61,0,confirmed
naive_fusion,61,1,r1_t3,22.623,21.2601,2.5082,1.2556,0.743,60,0,confirmed
naive_fusion,61,1,r1_t4,33.4884,31.8876,3.0625,1.9432,0.441,16,1,confirmed
naive_fusion,61,2,r2_t3,32.5828,31.3422,2.2548,1.5863,0.807,60,1,confirmed
naive_fusion,61,2,r2_t4,22.93,31.7313,4.0603,3.0292,0.591,36,0,confirmed
naive_fusion,61,2,r2_t6,22.6094,21.9535,1.192,2.4591,0.734,4,0,confirmed
naive_fusion,61,3,r3_t4,30.1812,23.578,2.6358,3.2364,0.77,55,0,confirmed
naive_fusion,61,3,r3_t5,23.0695,32.7422,2.2793,4.6415,0.313,17,1,confirmed
naive_fusion,61,3,r3_t6,23.1816,21.2048,,,0.529,1,0,tentative
naive_fusion,62,0,r0_t2,33.3837,31.5138,2.1991,1.5175,0.222,63,0,confirmed
naive_fusion,62,0,r0_t3,23.0721,31.5145,2.3592,1.8824,0.411,62,0,confirmed
naive_fusion,62,0,r0_t4,30.8975,23.9258,2.1236,2.5072,0.839,59,0,confirmed
naive_fusion,62,1,r1_t2,30.822,23.8268,4.14,2.3001,0.37,62,0,confirmed
naive_fusion,62,1,r1_t3,23.1246,21.5112,2.5082,1.2556,0.743,61,1,confirmed
naive_fusion,62,1,r1_t4,34.1009,32.2762,3.0625,1.9432,0.441,17,2,confirmed
naive_fusion,62,2,r2_t3,32.9549,31.8374,2.6776,2.8564,0.527,61,0,confirmed
naive_fusion,62,2,r2_t4,23.7421,32.3372,4.0603,3.0292,0.591,37,1,confirmed
naive_fusion,62,2,r2_t6,22.9838,21.9443,2.156,1.191,0.478,5,0,confirmed
naive_fusion,62,3,r3_t4,30.6684,24.0208,3.3482,3.4631,0.358,56,0,confirmed
naive_fusion,62,3,r3_t5,23.3799,32.0263,2.433,-0.6619,0.251,18,0,confirmed
naive_fusion,62,3,r3_t6,23.1816,21.2048,,,0.529,2,1,tentative
naive_fusion,63,0,r0_t2,32.8446,32.0686,-1.1466,3.0706,0.236,64,0,confirmed
naive_fusion,63,0,r0_t3,23.3054,31.6668,2.1518,1.576,0.678,63,0,confirmed
naive_fusion,63,0,r0_t4,31.0724,24.1564,1.7902,2.2145,0.399,60,0,confirmed
naive_fusion,63,1,r1_t2,31.65,24.2869,4.14,2.3001,0.37,63,1,confirmed
naive_fusion,63,1,r1_t3,23.3697,22.5459,2.275,4.939,0.676,62,0,confirmed
naive_fusion,63,1,r1_t4,33.5859,31.9009,-0.6145,-0.5922,0.024,18,0,confirmed
naive_fusion,63,2,r2_t3,33.1225,32.0699,2.0371,2.397,0.354,62,0,confirmed
naive_fusion,63,2,r2_t4,23.6654,32.2385,1.7104,1.1037,0.652,38,0,confirmed
naive_fusion,63,2,r2_t6,22.8744,22.0375,0.6222,0.9839,0.713,6,0,confirmed
naive_fusion,63,3,r3_t4,31.0658,24.5921,3.3297,4.112,0.43,57,0,confirmed
naive_fusion,63,3,r3_t5,23.4168,32.4348,1.3706,1.371,0.65,19,0,confirmed
naive_fusion,63,3,r3_t6,22.6993,22.4123,-4.019,10.0625,0.369,3,0,tentative
naive_fusion,64,0,r0_t2,32.6153,32.6827,-1.1466,3.0706,0.236,65,1,confirmed
naive_fusion,64,0,r0_t3,23.4015,31.9856,1.476,2.1162,0.343,64,0,confirmed
naive_fusion,64,0,r0_t4,31.1042,24.4188,1.028,2.2006,0.624,61,0,confirmed
naive_fusion,64,1,r1_t2,31.3378,24.6258,0.7693,2.5624,0.488,64,0,confirmed
naive_fusion,64,1,r1_t3,23.3721,22.783,1.1479,3.4572,0.585,63,0,confirmed
naive_fusion,64,1,r1_t4,33.7639,32.695,0.4344,3.0126,0.383,19,0,confirmed
naive_fusion,64,2,r2_t3,33.4374,32.4792,2.3307,2.9041,0.5,63,0,confirmed
naive_fusion,64,2,r2_t4,23.7765,32.424,1.3183,1.3245,0.23,39,0,confirmed
naive_fusion,64,2,r2_t6,23.1451,22.2172,1.4388,1.241,0.673,7,0,confirmed
naive_fusion,64,3,r3_t4,31.1539,24.3867,2.0321,1.1999,0.565,58,0,confirmed
naive_fusion,64,3,r3_t5,23.691,32.709,1.3706,1.371,0.65,20,1,confirmed
naive_fusion,64,3,r3_t6,23.13,22.69,-0.2148,6.1885,0.617,4,0,tentative
naive_fusion,65,0,r0_t2,33.2224,33.2911,1.9565,4.0702,0.226,66,0,confirmed
naive_fusion,65,0,r0_t3,23.7623,32.0833,2.2416,1.4651,0.694,65,0,confirmed
naive_fusion,65,0,r0_t4,31.2606,24.8797,1.1656,3.0209,0.677,62,0,confirmed
naive_fusion,65,1,r1_t2,31.4643,24.897,0.9116,2.4111,0.724,65,0,confirmed
naive_fusion,65,1,r1_t3,23.6017,23.4744,1.1479,3.4572,0.585,64,1,confirmed
naive_fusion,65,1,r1_t4,33.5881,32.4913,-0.5154,0.6576,0.441,20,0,confirmed
naive_fusion,65,2,r2_t3,33.9006,33.0149,3.0957,3.6842,0.591,64,0,confirmed
naive_fusion,65,2,r2_t4,23.7407,32.5706,0.5099,1.2733,0.463,40,0,confirmed
naive_fusion,65,2,r2_t6,23.5226,22.6564,2.2925,2.4504,0.737,8,0,confirmed
naive_fusion,65,3,r3_t4,31.5809,24.7617,2.795,2.1625,0.546,59,0,confirmed
naive_fusion,65,3,r3_t5,24.0279,32.9103,2.0894,1.5243,0.285,21,0,confirmed
naive_fusion,65,3,r3_t6,23.6811,23.1442,2.1887,4.9864,0.17,5,0,confirmed
naive_fusion,66,0,r0_t2,33.716,33.341,3.0347,2.2431,0.416,67,0,confirmed
naive_fusion,66,0,r0_t3,24.2643,32.4842,3.2125,2.4031,0.39,66,0,confirmed
naive_fusion,66,0,r0_t4,31.4447,25.5779,1.3497,4.4197,0.092,63,0,confirmed
naive_fusion,66,1,r1_t2,31.9553,25.2656,2.5016,2.7415,0.326,66,0,confirmed
naive_fusion,66,1,r1_t3,24.1422,23.2398,2.8261,0.7511,0.001,65,0,confirmed
naive_fusion,66,1,r1_t4,33.66,32.7235,0.0418,1.2963,0.613,21,0,confirmed
naive_fusion,66,2,r2_t3,34.5198,33.7518,3.0957,3.6842,0.591,65,1,confirmed
naive_fusion,66,2,r2_t4,24.2058,32.9213,2.193,2.0978,0.245,41,0,confirmed
naive_fusion,66,2,r2_t6,23.8778,22.7705,2.6262,1.7004,0.442,9,0,confirmed
naive_fusion,66,3,r3_t4,32.1399,25.1942,2.795,2.1625,0.546,60,1,confirmed
naive_fusion,66,3,r3_t5,24.0084,32.9953,0.9631,1.1164,0.677,22,0,confirmed
naive_fusion,66,3,r3_t6,24.1362,23.2456,2.9906,2.9158,0.465,6,0,confirmed
naive_fusion,67,0,r0_t2,34.0134,33.8229,2.7567,3.1292,0.2,68,0,confirmed
naive_fusion,67,0,r0_t3,24.9068,32.9648,3.2125,2.4031,0.39,67,1,confirmed
naive_fusion,67,0,r0_t4,31.7815,25.3615,2.0784,1.308,0.637,64,0,confirmed
naive_fusion,67,1,r1_t2,32.075,25.4658,1.7496,2.2049,0.506,67,0,confirmed
naive_fusion,67,1,r1_t3,24.1401,23.4226,1.404,1.1373,0.728,66,0,confirmed
naive_fusion,67,1,r1_t4,33.6683,32.9828,0.0418,1.2963,0.613,22,1,confirmed
naive_fusion,67,2,r2_t3,34.3757,33.7301,0.9474,1.7519,0.706,66,0,confirmed
naive_fusion,67,2,r2_t4,24.5757,33.1468,2.6377,1.9884,0.574,42,0,confirmed
naive_fusion,67,2,r2_t6,24.2664,23.0569,2.9321,2.0435,0.668,10,0,confirmed
naive_fusion,67,3,r3_t4,32.1012,25.4622,1.2363,2.1978,0.627,61,0,confirmed
naive_fusion,67,3,r3_t5,24.4829,32.9276,2.4589,0.2762,0.346,23,0,confirmed
naive_fusion,67,3,r3_t6,24.7343,23.8287,2.9906,2.9158,0.465,7,1,confirmed
naive_fusion,68,0,r0_t2,34.5647,34.4487,2.7567,3.1292,0.2,69,1,confirmed
naive_fusion,68,0,r0_t3,25.5493,33.4455,3.2125,2.4031,0.39,68,2,confirmed
naive_fusion,68,0,r0_t4,31.9239,25.7324,1.6323,2.1995,0.815,65,0,confirmed
naive_fusion,68,1,r1_t2,32.1448,25.9533,1.1658,3.1334,0.755,68,0,confirmed
naive_fusion,68,1,r1_t3,24.2733,23.5547,1.2573,1.1188,0.447,67,0,confirmed
naive_fusion,68,1,r1_t4,34.3897,33.3622,3.0265,2.229,0.319,23,0,confirmed
naive_fusion,68,2,r2_t3,34.721,33.494,1.9128,-0.1079,0.754,67,0,confirmed
naive_fusion,68,2,r2_t4,24.7547,33.6783,2.0646,3.209,0.557,43,0,confirmed
naive_fusion,68,2,r2_t6,24.8252,23.5853,3.7944,3.2236,0.575,11,0,confirmed
naive_fusion,68,3,r3_t4,32.1644,26.1803,0.8817,4.091,0.587,62,0,confirmed
naive_fusion,68,3,r3_t5,24.8559,33.2658,2.7834,1.5473,0.801,24,0,confirmed
naive_fusion,68,3,r3_t6,25.3324,24.4119,2.9906,2.9158,0.465,8,2,confirmed
naive_fusion,69,0,r0_t2,34.6103,34.247,1.5682,0.7241,0.271,70,0,confirmed
naive_fusion,69,0,r0_t3,26.1918,33.9261,3.2125,2.4031,0.39,69,3,lost
naive_fusion,69,0,r0_t4,32.3866,26.2137,2.7442,3.105,0.482,66,0,confirmed
naive_fusion,69,1,r1_t2,32.4624,25.9179,1.9061,1.4193,0.537,69,0,confirmed
naive_fusion,69,1,r1_t3,24.8476,24.048,3.0216,2.615,0.584,68,0,confirmed
naive_fusion,69,1,r1_t4,34.5353,33.8441,2.1198,3.1226,0.452,24,0,confirmed
naive_fusion,69,2,r2_t3,35.1036,33.4724,1.9128,-0.1079,0.754,68,1,confirmed
naive_fusion,69,2,r2_t4,25.0197,33.5855,2.1366,1.2177,0.276,44,0,confirmed
naive_fusion,69,2,r2_t6,25.0664,23.9164,2.9023,2.9913,0.531,12,0,confirmed
naive_fusion,69,3,r3_t4,32.3408,26.9985,0.8817,4.091,0.587,63,1,confirmed
naive_fusion,69,3,r3_t5,25.4125,33.5753,2.7834,1.5473,0.801,25,1,confirmed
naive_fusion,69,3,r3_t6,25.2275,24.1487,1.0579,0.3611,0.21,9,0,confirmed
naive_fusion,70,0,r0_t2,35.2282,33.8355,3.3588,-1.3527,0.301,71,0,confirmed
naive_fusion,70,0,r0_t4,32.7481,26.5326,2.8783,2.8816,0.468,67,0,confirmed
naive_fusion,70,0,r0_t5,25.0575,34.2377,,,0.479,1,0,tentative
naive_fusion,70,1,r1_t2,32.8436,26.2017,1.9061,1.4193,0.537,70,1,confirmed
naive_fusion,70,1,r1_t3,24.8514,24.3047,1.5264,2.377,0.38,69,0,confirmed
naive_fusion,70,1,r1_t4,35.0832,34.0228,3.343,2.306,0.522,25,0,confirmed
naive_fusion,70,2,r2_t3,35.0981,34.0472,0.9336,2.3407,0.682,69,0,confirmed
naive_fusion,70,2,r2_t4,25.3529,33.6835,2.4565,1.0171,0.491,45,0,confirmed
naive_fusion,70,2,r2_t6,25.1974,24.4266,1.9969,3.6217,0.543,13,0,confirmed
naive_fusion,70,3,r3_t4,32.5171,27.8167,0.8817,4.091,0.587,64,2,confirmed
naive_fusion,70,3,r3_t5,25.5406,33.9174,1.9251,2.1992,0.544,26,0,confirmed
naive_fusion,70,3,r3_t6,24.9973,24.3816,-0.43,1.1511,0.422,10,0,confirmed
naive_fusion,71,0,r0_t2,35.9,33.5649,3.3588,-1.3527,0.301,72,1,confirmed
naive_fusion,71,0,r0_t4,32.9085,26.8061,2.1076,2.5802,0.421,68,0,confirmed
naive_fusion,71,0,r0_t5,25.0575,34.2377,,,0.479,2,1,tentative
naive_fusion,71,1,r1_t2,33.0762,26.4647,1.922,1.8053,0.355,71,0,confirmed
naive_fusion,71,1,r1_t3,25.6415,24.4535,4.0555,1.8085,0.352,70,0,confirmed
naive_fusion,71,1,r1_t4,35.0871,34.2238,1.6877,1.9904,0.374,26,0,confirmed
naive_fusion,71,2,r2_t3,35.2849,34.5153,0.9336,2.3407,0.682,70,1,confirmed
naive_fusion,71,2,r2_t4,25.4428,33.9987,1.603,1.8221,0.633,46,0,confirmed
naive_fusion,71,2,r2_t6,25.629,24.3413,2.797,1.4553,0.677,14,0,confirmed
