scenario,step,time_s,uav_id,x,y,num_perceived_detections,num_phantom_detections,dist_to_target,reached_goal,event
false_negative,194,38.8,1,50.693,72.79,0,0,44.664,False,move
false_negative,194,38.8,2,75.408,48.698,1,0,42.638,False,avoidance
false_negative,194,38.8,3,66.189,58.098,2,0,36.681,False,avoidance
false_negative,195,39.0,0,65.153,38.548,1,0,58.987,False,avoidance
false_negative,195,39.0,1,51.045,72.98,0,0,44.264,False,move
false_negative,195,39.0,2,75.503,49.087,2,0,42.238,False,avoidance
false_negative,195,39.0,3,66.298,58.483,2,0,36.317,False,avoidance
false_negative,196,39.2,0,65.46,38.805,1,0,58.613,False,avoidance
false_negative,196,39.2,1,51.397,73.17,0,0,43.864,False,move
false_negative,196,39.2,2,75.722,49.421,2,0,41.86,False,avoidance
false_negative,196,39.2,3,66.406,58.868,2,0,35.956,False,avoidance
false_negative,197,39.4,0,65.764,39.065,1,0,58.238,False,avoidance
false_negative,197,39.4,1,51.749,73.36,0,0,43.464,False,move
false_negative,197,39.4,2,75.94,49.757,1,0,41.481,False,avoidance
false_negative,197,39.4,3,66.514,59.253,2,0,35.595,False,avoidance
false_negative,198,39.6,0,66.049,39.345,1,0,57.855,False,avoidance
false_negative,198,39.6,1,52.101,73.55,0,0,43.064,False,move
false_negative,198,39.6,2,76.027,50.148,1,0,41.081,False,avoidance
false_negative,198,39.6,3,66.621,59.639,2,0,35.235,False,avoidance
false_negative,199,39.8,0,66.348,39.611,0,0,57.478,False,move
false_negative,199,39.8,1,52.453,73.74,0,0,42.664,False,move
false_negative,199,39.8,2,76.294,50.446,2,0,40.728,False,avoidance
false_negative,199,39.8,3,66.726,60.025,2,0,34.877,False,avoidance
false_negative,200,40.0,0,66.541,39.961,1,0,57.078,False,avoidance
false_negative,200,40.0,1,52.805,73.93,0,0,42.264,False,move
false_negative,200,40.0,2,76.505,50.786,1,0,40.347,False,avoidance
false_negative,200,40.0,3,66.833,60.41,2,0,34.519,False,avoidance
false_negative,201,40.2,0,66.836,40.231,2,0,56.699,False,avoidance
false_negative,201,40.2,1,53.157,74.12,0,0,41.864,False,move
false_negative,201,40.2,2,76.767,51.088,2,0,39.992,False,avoidance
false_negative,201,40.2,3,66.939,60.796,1,0,34.162,False,avoidance
false_negative,202,40.4,0,67.198,40.401,2,0,56.377,False,avoidance
false_negative,202,40.4,1,53.509,74.31,0,0,41.464,False,move
false_negative,202,40.4,2,76.973,51.431,2,0,39.612,False,avoidance
false_negative,202,40.4,3,67.016,61.188,1,0,33.822,False,avoidance
false_negative,203,40.6,0,67.558,40.575,1,0,56.053,False,avoidance
false_negative,203,40.6,1,53.861,74.5,0,0,41.064,False,move
false_negative,203,40.6,2,77.176,51.775,1,0,39.23,False,avoidance
false_negative,203,40.6,3,67.096,61.58,1,0,33.48,False,avoidance
false_negative,204,40.8,0,67.845,40.854,0,0,55.672,False,move
false_negative,204,40.8,1,54.213,74.69,0,0,40.664,False,move
false_negative,204,40.8,2,77.253,52.168,2,0,38.83,False,avoidance
false_negative,204,40.8,3,67.182,61.971,1,0,33.137,False,avoidance
false_negative,205,41.0,0,68.033,41.207,0,0,55.272,False,move
false_negative,205,41.0,1,54.565,74.88,0,0,40.264,False,move
false_negative,205,41.0,2,77.451,52.515,1,0,38.447,False,avoidance
false_negative,205,41.0,3,67.27,62.361,1,0,32.794,False,avoidance
false_negative,206,41.2,0,68.221,41.561,1,0,54.872,False,avoidance
false_negative,206,41.2,1,54.918,75.07,0,0,39.864,False,move
false_negative,206,41.2,2,77.525,52.908,2,0,38.048,False,avoidance
false_negative,206,41.2,3,67.362,62.75,1,0,32.45,False,avoidance
false_negative,207,41.4,0,68.513,41.834,1,0,54.494,False,avoidance
false_negative,207,41.4,1,55.27,75.26,0,0,39.464,False,move
false_negative,207,41.4,2,77.721,53.257,1,0,37.664,False,avoidance
false_negative,207,41.4,3,67.456,63.139,1,0,32.107,False,avoidance
false_negative,208,41.6,0,68.806,42.106,0,0,54.116,False,move
false_negative,208,41.6,1,55.622,75.45,0,0,39.064,False,move
false_negative,208,41.6,2,77.792,53.651,1,0,37.265,False,avoidance
false_negative,208,41.6,3,67.555,63.527,0,0,31.762,False,move
false_negative,209,41.8,0,68.992,42.46,1,0,53.716,False,avoidance
false_negative,209,41.8,1,55.974,75.64,0,0,38.664,False,move
false_negative,209,41.8,2,77.861,54.045,1,0,36.865,False,avoidance
false_negative,209,41.8,3,67.837,63.81,1,0,31.362,False,avoidance
false_negative,210,42.0,0,69.289,42.729,0,0,53.341,False,move
false_negative,210,42.0,1,56.326,75.829,0,0,38.264,False,move
false_negative,210,42.0,2,77.929,54.439,0,0,36.466,False,move
false_negative,210,42.0,3,67.934,64.198,1,0,31.02,False,avoidance
false_negative,211,42.2,0,69.474,43.083,1,0,52.941,False,avoidance
false_negative,211,42.2,1,56.678,76.019,0,0,37.864,False,move
false_negative,211,42.2,2,78.017,54.829,1,0,36.066,False,avoidance
false_negative,211,42.2,3,68.033,64.585,0,0,30.678,False,move
false_negative,212,42.4,0,69.774,43.348,1,0,52.568,False,avoidance
false_negative,212,42.4,1,57.03,76.209,0,0,37.464,False,move
false_negative,212,42.4,2,78.273,55.137,1,0,35.709,False,avoidance
false_negative,212,42.4,3,68.32,64.865,1,0,30.278,False,avoidance
false_negative,213,42.6,0,70.074,43.613,1,0,52.195,False,avoidance
false_negative,213,42.6,1,57.382,76.399,0,0,37.064,False,move
false_negative,213,42.6,2,78.527,55.446,1,0,35.353,False,avoidance
false_negative,213,42.6,3,68.421,65.252,1,0,29.936,False,avoidance
false_negative,214,42.8,0,70.373,43.878,0,0,51.821,False,move
false_negative,214,42.8,1,57.734,76.589,0,0,36.664,False,move
false_negative,214,42.8,2,78.588,55.841,2,0,34.954,False,avoidance
false_negative,214,42.8,3,68.527,65.637,1,0,29.593,False,avoidance
false_negative,215,43.0,0,70.555,44.234,1,0,51.421,False,avoidance
false_negative,215,43.0,1,58.086,76.779,0,0,36.264,False,move
false_negative,215,43.0,2,78.774,56.195,2,0,34.569,False,avoidance
false_negative,215,43.0,3,68.636,66.022,1,0,29.25,False,avoidance
false_negative,216,43.2,0,70.856,44.498,1,0,51.05,False,avoidance
false_negative,216,43.2,1,58.438,76.969,0,0,35.864,False,move
false_negative,216,43.2,2,78.958,56.55,2,0,34.183,False,avoidance
false_negative,216,43.2,3,68.749,66.406,1,0,28.906,False,avoidance
false_negative,217,43.4,0,71.157,44.761,1,0,50.679,False,avoidance
false_negative,217,43.4,1,58.79,77.159,0,0,35.464,False,move
false_negative,217,43.4,2,79.14,56.906,2,0,33.797,False,avoidance
false_negative,217,43.4,3,69.11,66.578,2,0,28.524,False,avoidance
false_negative,218,43.6,0,71.458,45.024,1,0,50.309,False,avoidance
false_negative,218,43.6,1,59.142,77.349,1,0,35.064,False,avoidance
false_negative,218,43.6,2,79.323,57.262,2,0,33.412,False,avoidance
false_negative,218,43.6,3,69.399,66.854,1,0,28.124,False,avoidance
false_negative,219,43.8,0,71.76,45.287,1,0,49.939,False,avoidance
false_negative,219,43.8,1,59.369,77.678,0,0,34.708,False,move
false_negative,219,43.8,2,79.505,57.618,2,0,33.027,False,avoidance
false_negative,219,43.8,3,69.76,67.027,1,0,27.743,False,avoidance
false_negative,220,44.0,0,72.061,45.55,1,0,49.569,False,avoidance
false_negative,220,44.0,1,59.722,77.866,1,0,34.308,False,avoidance
false_negative,220,44.0,2,79.687,57.974,2,0,32.642,False,avoidance
false_negative,220,44.0,3,70.12,67.201,2,0,27.361,False,avoidance
false_negative,221,44.2,0,72.362,45.813,1,0,49.2,False,avoidance
false_negative,221,44.2,1,59.955,78.191,0,0,33.95,False,move
false_negative,221,44.2,2,79.87,58.33,2,0,32.258,False,avoidance
false_negative,221,44.2,3,70.399,67.487,0,0,26.961,False,move
false_negative,222,44.4,0,72.664,46.076,1,0,48.832,False,avoidance
false_negative,222,44.4,1,60.309,78.378,1,0,33.55,False,avoidance
false_negative,222,44.4,2,80.052,58.686,1,0,31.874,False,avoidance
false_negative,222,44.4,3,70.69,67.762,0,0,26.561,False,move
false_negative,223,44.6,0,72.965,46.34,0,0,48.463,False,move
false_negative,223,44.6,1,60.544,78.702,1,0,33.192,False,avoidance
false_negative,223,44.6,2,80.095,59.084,2,0,31.475,False,avoidance
false_negative,223,44.6,3,70.981,68.037,2,0,26.161,False,avoidance
false_negative,224,44.8,0,73.139,46.7,1,0,48.063,False,avoidance
false_negative,224,44.8,1,60.782,79.023,1,0,32.833,False,avoidance
false_negative,224,44.8,2,80.278,59.44,2,0,31.091,False,avoidance
false_negative,224,44.8,3,71.253,68.329,2,0,25.762,False,avoidance
false_negative,225,45.0,0,73.441,46.962,1,0,47.697,False,avoidance
false_negative,225,45.0,1,61.022,79.343,0,0,32.474,False,move
false_negative,225,45.0,2,80.461,59.795,1,0,30.708,False,avoidance
false_negative,225,45.0,3,71.525,68.623,0,0,25.363,False,move
false_negative,226,45.2,0,73.743,47.224,1,0,47.33,False,avoidance
false_negative,226,45.2,1,61.379,79.523,1,0,32.074,False,avoidance
false_negative,226,45.2,2,80.72,60.1,2,0,30.363,False,avoidance
false_negative,226,45.2,3,71.816,68.897,1,0,24.963,False,avoidance
false_negative,227,45.4,0,74.044,47.487,1,0,46.964,False,avoidance
false_negative,227,45.4,1,61.621,79.842,0,0,31.714,False,move
false_negative,227,45.4,2,80.901,60.456,0,0,29.98,False,move
false_negative,227,45.4,3,72.176,69.073,1,0,24.581,False,avoidance
false_negative,228,45.6,0,74.345,47.751,1,0,46.597,False,avoidance
false_negative,228,45.6,1,61.979,80.02,1,0,31.314,False,avoidance
false_negative,228,45.6,2,80.969,60.851,2,0,29.58,False,avoidance
false_negative,228,45.6,3,72.248,69.466,2,0,24.259,False,avoidance
false_negative,229,45.8,0,74.647,48.014,1,0,46.232,False,avoidance
false_negative,229,45.8,1,62.221,80.339,1,0,30.957,False,avoidance
false_negative,229,45.8,2,81.15,61.208,1,0,29.198,False,avoidance
false_negative,229,45.8,3,72.518,69.761,2,0,23.86,False,avoidance
false_negative,230,46.0,0,74.948,48.277,1,0,45.867,False,avoidance
false_negative,230,46.0,1,62.465,80.656,0,0,30.598,False,move
false_negative,230,46.0,2,81.178,61.607,2,0,28.8,False,avoidance
false_negative,230,46.0,3,72.787,70.057,1,0,23.462,False,avoidance
false_negative,231,46.2,0,75.249,48.54,1,0,45.503,False,avoidance
false_negative,231,46.2,1,62.825,80.83,1,0,30.198,False,avoidance
false_negative,231,46.2,2,81.359,61.963,2,0,28.418,False,avoidance
false_negative,231,46.2,3,73.148,70.229,1,0,23.08,False,avoidance
false_negative,232,46.4,0,75.551,48.803,1,0,45.14,False,avoidance
false_negative,232,46.4,1,63.073,81.144,1,0,29.839,False,avoidance
false_negative,232,46.4,2,81.542,62.319,2,0,28.038,False,avoidance
false_negative,232,46.4,3,73.209,70.625,2,0,22.767,False,avoidance
false_negative,233,46.6,0,75.851,49.067,1,0,44.776,False,avoidance
false_negative,233,46.6,1,63.319,81.459,0,0,29.481,False,move
false_negative,233,46.6,2,81.722,62.676,1,0,27.657,False,avoidance
false_negative,233,46.6,3,73.476,70.922,1,0,22.369,False,avoidance
false_negative,234,46.8,0,76.151,49.332,1,0,44.413,False,avoidance
false_negative,234,46.8,1,63.681,81.63,0,0,29.081,False,move
false_negative,234,46.8,2,81.986,62.977,2,0,27.32,False,avoidance
false_negative,234,46.8,3,73.542,71.317,1,0,22.056,False,avoidance
false_negative,235,47.0,0,76.449,49.598,0,0,44.049,False,move
false_negative,235,47.0,1,64.043,81.8,0,0,28.681,False,move
false_negative,235,47.0,2,82.16,63.337,2,0,26.938,False,avoidance
false_negative,235,47.0,3,73.907,71.481,2,0,21.675,False,avoidance
false_negative,236,47.2,0,76.609,49.965,1,0,43.649,False,avoidance
false_negative,236,47.2,1,64.405,81.97,1,0,28.281,False,avoidance
false_negative,236,47.2,2,82.336,63.696,1,0,26.558,False,avoidance
false_negative,236,47.2,3,74.178,71.775,1,0,21.277,False,avoidance
false_negative,237,47.4,0,76.906,50.232,1,0,43.286,False,avoidance
false_negative,237,47.4,1,64.647,82.289,0,0,27.927,False,move
false_negative,237,47.4,2,82.348,64.096,1,0,26.16,False,avoidance
false_negative,237,47.4,3,74.242,72.17,2,0,20.967,False,avoidance
false_negative,238,47.6,0,77.204,50.499,1,0,42.923,False,avoidance
false_negative,238,47.6,1,65.01,82.456,1,0,27.527,False,avoidance
false_negative,238,47.6,2,82.358,64.496,1,0,25.763,False,avoidance
false_negative,238,47.6,3,74.518,72.459,1,0,20.568,False,avoidance
false_negative,239,47.8,0,77.502,50.766,0,0,42.562,False,move
false_negative,239,47.8,1,65.249,82.777,1,0,27.177,False,avoidance
false_negative,239,47.8,2,82.366,64.896,1,0,25.366,False,avoidance
false_negative,239,47.8,3,74.885,72.617,2,0,20.188,False,avoidance
false_negative,240,48.0,0,77.658,51.134,1,0,42.162,False,avoidance
false_negative,240,48.0,1,65.494,83.093,0,0,26.824,False,move
false_negative,240,48.0,2,82.372,65.296,1,0,24.969,False,avoidance
false_negative,240,48.0,3,75.147,72.92,2,0,19.792,False,avoidance
false_negative,241,48.2,0,77.957,51.399,0,0,41.802,False,move
false_negative,241,48.2,1,65.859,83.256,1,0,26.424,False,avoidance
false_negative,241,48.2,2,82.377,65.696,1,0,24.573,False,avoidance
false_negative,241,48.2,3,75.403,73.227,1,0,19.397,False,avoidance
false_negative,242,48.4,0,78.111,51.769,1,0,41.402,False,avoidance
false_negative,242,48.4,1,66.105,83.572,1,0,26.071,False,avoidance
false_negative,242,48.4,2,82.661,65.977,2,0,24.254,False,avoidance
false_negative,242,48.4,3,75.77,73.386,2,0,19.016,False,avoidance
false_negative,243,48.6,0,78.41,52.034,1,0,41.042,False,avoidance
false_negative,243,48.6,1,66.357,83.883,0,0,25.717,False,move
false_negative,243,48.6,2,82.851,66.329,2,0,23.879,False,avoidance
false_negative,243,48.6,3,76.015,73.701,1,0,18.623,False,avoidance
false_negative,244,48.8,0,78.707,52.301,0,0,40.682,False,move
false_negative,244,48.8,1,66.724,84.04,1,0,25.317,False,avoidance
false_negative,244,48.8,2,83.041,66.681,0,0,23.506,False,move
false_negative,244,48.8,3,76.382,73.861,2,0,18.243,False,avoidance
false_negative,245,49.0,0,78.858,52.672,0,0,40.282,False,move
false_negative,245,49.0,1,66.979,84.349,1,0,24.963,False,avoidance
false_negative,245,49.0,2,83.091,67.078,1,0,23.106,False,avoidance
false_negative,245,49.0,3,76.619,74.184,1,0,17.852,False,avoidance
false_negative,246,49.2,0,79.008,53.043,1,0,39.882,False,avoidance
false_negative,246,49.2,1,67.236,84.655,0,0,24.608,False,move
false_negative,246,49.2,2,83.381,67.354,2,0,22.797,False,avoidance
false_negative,246,49.2,3,76.629,74.583,1,0,17.582,False,avoidance
false_negative,247,49.4,0,79.305,53.311,0,0,39.523,False,move
false_negative,247,49.4,1,67.606,84.807,1,0,24.208,False,avoidance
false_negative,247,49.4,2,83.569,67.707,1,0,22.425,False,avoidance
false_negative,247,49.4,3,76.998,74.737,1,0,17.202,False,avoidance
false_negative,248,49.6,0,79.454,53.682,0,0,39.123,False,move
false_negative,248,49.6,1,67.861,85.115,0,0,23.855,False,move
false_negative,248,49.6,2,83.855,67.987,2,0,22.117,False,avoidance
false_negative,248,49.6,3,77.367,74.893,2,0,16.822,False,avoidance
false_negative,249,49.8,0,79.602,54.054,0,0,38.723,False,move
false_negative,249,49.8,1,68.233,85.264,1,0,23.455,False,avoidance
false_negative,249,49.8,2,84.046,68.338,1,0,21.75,False,avoidance
false_negative,249,49.8,3,77.6,75.218,2,0,16.432,False,avoidance
false_negative,250,50.0,0,79.751,54.425,1,0,38.323,False,avoidance
false_negative,250,50.0,1,68.491,85.569,0,0,23.102,False,move
false_negative,250,50.0,2,84.034,68.738,1,0,21.353,False,avoidance
false_negative,250,50.0,3,77.837,75.54,2,0,16.042,False,avoidance
false_negative,251,50.2,0,80.047,54.694,1,0,37.963,False,avoidance
false_negative,251,50.2,1,68.863,85.715,1,0,22.702,False,avoidance
false_negative,251,50.2,2,84.02,69.138,2,0,20.956,False,avoidance
false_negative,251,50.2,3,78.068,75.867,1,0,15.654,False,avoidance
false_negative,252,50.4,0,80.343,54.964,0,0,37.604,False,move
false_negative,252,50.4,1,69.121,86.021,1,0,22.352,False,avoidance
false_negative,252,50.4,2,84.22,69.484,0,0,20.593,False,move
false_negative,252,50.4,3,78.062,76.267,1,0,15.403,False,avoidance
false_negative,253,50.6,0,80.488,55.336,0,0,37.204,False,move
false_negative,253,50.6,1,69.377,86.329,1,0,22.004,False,avoidance
false_negative,253,50.6,2,84.254,69.883,1,0,20.193,False,avoidance
false_negative,253,50.6,3,78.067,76.667,1,0,15.149,False,avoidance
false_negative,254,50.8,0,80.633,55.709,1,0,36.804,False,avoidance
false_negative,254,50.8,1,69.631,86.638,1,0,21.659,False,avoidance
false_negative,254,50.8,2,84.544,70.158,1,0,19.895,False,avoidance
false_negative,254,50.8,3,78.443,76.802,2,0,14.77,False,avoidance
false_negative,255,51.0,0,80.927,55.98,0,0,36.445,False,move
false_negative,255,51.0,1,69.892,86.94,1,0,21.311,False,avoidance
false_negative,255,51.0,2,84.522,70.558,1,0,19.498,False,avoidance
false_negative,255,51.0,3,78.691,77.116,2,0,14.381,False,avoidance
false_negative,256,51.2,0,81.071,56.353,1,0,36.045,False,avoidance
false_negative,256,51.2,1,70.157,87.24,1,0,20.963,False,avoidance
false_negative,256,51.2,2,84.819,70.826,1,0,19.21,False,avoidance
false_negative,256,51.2,3,78.933,77.435,2,0,13.994,False,avoidance
false_negative,257,51.4,0,81.365,56.625,1,0,35.687,False,avoidance
false_negative,257,51.4,1,70.426,87.536,1,0,20.614,False,avoidance
false_negative,257,51.4,2,84.792,71.225,2,0,18.813,False,avoidance
false_negative,257,51.4,3,79.179,77.75,1,0,13.607,False,avoidance
false_negative,258,51.6,0,81.658,56.897,0,0,35.329,False,move
false_negative,258,51.6,1,70.698,87.83,1,0,20.265,False,avoidance
false_negative,258,51.6,2,84.991,71.572,1,0,18.455,False,avoidance
false_negative,258,51.6,3,79.174,78.15,2,0,13.373,False,avoidance
false_negative,259,51.8,0,81.798,57.272,1,0,34.929,False,avoidance
false_negative,259,51.8,1,70.967,88.125,1,0,19.919,False,avoidance
false_negative,259,51.8,2,85.284,71.844,2,0,18.17,False,avoidance
false_negative,259,51.8,3,79.434,78.454,1,0,12.984,False,avoidance
false_negative,260,52.0,0,82.089,57.546,0,0,34.571,False,move
false_negative,260,52.0,1,71.241,88.417,1,0,19.572,False,avoidance
false_negative,260,52.0,2,85.473,72.197,1,0,17.81,False,avoidance
false_negative,260,52.0,3,79.446,78.854,1,0,12.746,False,avoidance
false_negative,261,52.2,0,82.227,57.921,0,0,34.171,False,move
false_negative,261,52.2,1,71.513,88.71,1,0,19.229,False,avoidance
false_negative,261,52.2,2,85.756,72.479,2,0,17.522,False,avoidance
false_negative,261,52.2,3,79.829,78.967,0,0,12.365,False,move
false_negative,262,52.4,0,82.365,58.297,1,0,33.771,False,avoidance
false_negative,262,52.4,1,71.793,88.996,0,0,18.882,False,move
false_negative,262,52.4,2,85.939,72.835,1,0,17.165,False,avoidance
false_negative,262,52.4,3,80.158,79.194,2,0,11.965,False,avoidance
false_negative,263,52.6,0,82.654,58.573,1,0,33.412,False,avoidance
false_negative,263,52.6,1,72.178,89.102,1,0,18.482,False,avoidance
false_negative,263,52.6,2,86.226,73.114,2,0,16.887,False,avoidance
false_negative,263,52.6,3,80.423,79.494,2,0,11.578,False,avoidance
false_negative,264,52.8,0,82.941,58.851,0,0,33.054,False,move
false_negative,264,52.8,1,72.46,89.386,1,0,18.136,False,avoidance
false_negative,264,52.8,2,86.407,73.471,0,0,16.534,False,move
false_negative,264,52.8,3,80.695,79.788,1,0,11.188,False,avoidance
false_negative,265,53.0,0,83.075,59.228,0,0,32.654,False,move
false_negative,265,53.0,1,72.746,89.666,1,0,17.79,False,avoidance
false_negative,265,53.0,2,86.397,73.871,0,0,16.134,False,move
false_negative,265,53.0,3,80.7,80.188,2,0,10.966,False,avoidance
false_negative,266,53.2,0,83.209,59.605,0,0,32.254,False,move
false_negative,266,53.2,1,73.03,89.947,1,0,17.447,False,avoidance
false_negative,266,53.2,2,86.387,74.271,0,0,15.734,False,move
false_negative,266,53.2,3,80.986,80.468,1,0,10.576,False,avoidance
false_negative,267,53.4,0,83.342,59.982,1,0,31.854,False,avoidance
false_negative,267,53.4,1,73.319,90.224,1,0,17.103,False,avoidance
false_negative,267,53.4,2,86.377,74.671,2,0,15.334,False,avoidance
false_negative,267,53.4,3,81.373,80.567,1,0,10.195,False,avoidance
false_negative,268,53.6,0,83.63,60.26,0,0,31.496,False,move
false_negative,268,53.6,1,73.616,90.492,1,0,16.755,False,avoidance
false_negative,268,53.6,2,86.578,75.016,1,0,14.995,False,avoidance
false_negative,268,53.6,3,81.348,80.966,1,0,10.01,False,avoidance
false_negative,269,53.8,0,83.762,60.638,1,0,31.096,False,avoidance
false_negative,269,53.8,1,73.911,90.763,1,0,16.412,False,avoidance
false_negative,269,53.8,2,86.874,75.285,2,0,14.741,False,avoidance
false_negative,269,53.8,3,81.34,81.366,0,0,9.822,False,move
false_negative,270,54.0,0,84.048,60.918,0,0,30.738,False,move
false_negative,270,54.0,1,74.202,91.037,1,0,16.073,False,avoidance
false_negative,270,54.0,2,87.053,75.643,1,0,14.395,False,avoidance
false_negative,270,54.0,3,81.693,81.555,0,0,9.422,False,move
false_negative,271,54.2,0,84.177,61.296,0,0,30.338,False,move
false_negative,271,54.2,1,74.501,91.302,1,0,15.732,False,avoidance
false_negative,271,54.2,2,87.34,75.921,2,0,14.142,False,avoidance
false_negative,271,54.2,3,82.045,81.744,1,0,9.022,False,avoidance
false_negative,272,54.4,0,84.307,61.675,0,0,29.938,False,move
false_negative,272,54.4,1,74.807,91.56,1,0,15.387,False,avoidance
false_negative,272,54.4,2,87.521,76.278,2,0,13.806,False,avoidance
false_negative,272,54.4,3,82.041,82.144,2,0,8.844,False,avoidance
false_negative,273,54.6,0,84.436,62.053,0,0,29.538,False,move
false_negative,273,54.6,1,75.111,91.82,1,0,15.048,False,avoidance
false_negative,273,54.6,2,87.693,76.64,1,0,13.467,False,avoidance
false_negative,273,54.6,3,82.362,82.382,2,0,8.451,False,avoidance
false_negative,274,54.8,0,84.566,62.431,1,0,29.138,False,avoidance
false_negative,274,54.8,1,75.421,92.073,0,0,14.706,False,move
false_negative,274,54.8,2,87.974,76.924,1,0,13.224,False,avoidance
false_negative,274,54.8,3,82.679,82.626,1,0,8.061,False,avoidance
false_negative,275,55.0,0,84.849,62.714,1,0,28.78,False,avoidance
false_negative,275,55.0,1,75.817,92.126,1,0,14.306,False,avoidance
false_negative,275,55.0,2,87.888,77.315,2,0,12.825,False,avoidance
false_negative,275,55.0,3,83.075,82.686,2,0,7.677,False,avoidance
false_negative,276,55.2,0,85.131,62.997,1,0,28.422,False,avoidance
false_negative,276,55.2,1,76.133,92.372,1,0,13.963,False,avoidance
false_negative,276,55.2,2,88.077,77.667,1,0,12.507,False,avoidance
false_negative,276,55.2,3,83.364,82.962,2,0,7.299,False,avoidance
false_negative,277,55.4,0,85.412,63.283,1,0,28.064,False,avoidance
false_negative,277,55.4,1,76.453,92.611,1,0,13.618,False,avoidance
false_negative,277,55.4,2,88.376,77.933,0,0,12.299,False,move
false_negative,277,55.4,3,83.653,83.239,2,0,6.922,False,avoidance
false_negative,278,55.6,0,85.69,63.57,1,0,27.706,False,avoidance
false_negative,278,55.6,1,76.778,92.844,1,0,13.272,False,avoidance
false_negative,278,55.6,2,88.299,78.325,1,0,11.899,False,avoidance
false_negative,278,55.6,3,83.951,83.506,2,0,6.543,False,avoidance
false_negative,279,55.8,0,85.967,63.859,0,0,27.348,False,move
false_negative,279,55.8,1,77.109,93.069,1,0,12.925,False,avoidance
false_negative,279,55.8,2,88.194,78.711,1,0,11.5,False,avoidance
false_negative,279,55.8,3,84.233,83.789,0,0,6.176,False,move
false_negative,280,56.0,0,86.084,64.241,0,0,26.948,False,move
false_negative,280,56.0,1,77.444,93.288,1,0,12.577,False,avoidance
false_negative,280,56.0,2,88.518,78.945,2,0,11.338,False,avoidance
false_negative,280,56.0,3,84.606,83.932,0,0,5.776,False,move
false_negative,281,56.2,0,86.202,64.623,0,0,26.548,False,move
false_negative,281,56.2,1,77.785,93.496,1,0,12.225,False,avoidance
false_negative,281,56.2,2,88.73,79.285,1,0,11.057,False,avoidance
false_negative,281,56.2,3,84.98,84.075,2,0,5.376,False,avoidance
false_negative,282,56.4,0,86.319,65.006,1,0,26.148,False,avoidance
false_negative,282,56.4,1,78.134,93.692,1,0,11.87,False,avoidance
false_negative,282,56.4,2,89.06,79.51,1,0,10.927,False,avoidance
false_negative,282,56.4,3,85.214,84.4,1,0,5.047,False,avoidance
false_negative,283,56.6,0,86.596,65.295,1,0,25.791,False,avoidance
false_negative,283,56.6,1,78.485,93.884,1,0,11.515,False,avoidance
false_negative,283,56.6,2,89.383,79.746,0,0,10.798,False,move
false_negative,283,56.6,3,85.613,84.43,1,0,4.66,False,avoidance
false_negative,284,56.8,0,86.87,65.586,1,0,25.434,False,avoidance
false_negative,284,56.8,1,78.843,94.062,1,0,11.157,False,avoidance
false_negative,284,56.8,2,89.258,80.126,1,0,10.398,False,avoidance
false_negative,284,56.8,3,86.011,84.466,2,0,4.274,False,avoidance
false_negative,285,57.0,0,87.144,65.878,0,0,25.078,False,move
false_negative,285,57.0,1,79.208,94.227,1,0,10.795,False,avoidance
false_negative,285,57.0,2,89.61,80.315,2,0,10.336,False,avoidance
false_negative,285,57.0,3,86.163,84.836,0,0,4.01,False,move
false_negative,286,57.2,0,87.253,66.262,1,0,24.678,False,avoidance
false_negative,286,57.2,1,79.573,94.39,1,0,10.435,False,avoidance
false_negative,286,57.2,2,89.832,80.648,2,0,10.107,False,avoidance
false_negative,286,57.2,3,86.546,84.952,2,0,3.61,False,avoidance
false_negative,287,57.4,0,87.525,66.556,0,0,24.322,False,move
false_negative,287,57.4,1,79.943,94.541,1,0,10.071,False,avoidance
false_negative,287,57.4,2,90.067,80.972,2,0,9.902,False,avoidance
false_negative,287,57.4,3,86.735,85.305,2,0,3.339,False,avoidance
false_negative,288,57.6,0,87.631,66.942,1,0,23.922,False,avoidance
false_negative,288,57.6,1,80.315,94.688,1,0,9.709,False,avoidance
false_negative,288,57.6,2,90.292,81.302,2,0,9.699,False,avoidance
false_negative,288,57.6,3,86.978,85.622,0,0,3.046,False,move
false_negative,289,57.8,0,87.899,67.239,1,0,23.565,False,avoidance
false_negative,289,57.8,1,80.69,94.829,0,0,9.347,False,move
false_negative,289,57.8,2,90.514,81.635,0,0,9.505,False,move
false_negative,289,57.8,3,87.375,85.672,0,0,2.646,False,move
false_negative,290,58.0,0,88.164,67.538,1,0,23.208,False,avoidance
false_negative,290,58.0,1,81.088,94.793,1,0,8.947,False,avoidance
false_negative,290,58.0,2,90.324,81.987,2,0,9.105,False,avoidance
false_negative,290,58.0,3,87.772,85.721,1,0,2.246,False,avoidance
false_negative,291,58.2,0,88.429,67.838,0,0,22.852,False,move
false_negative,291,58.2,1,81.468,94.918,0,0,8.581,False,move
false_negative,291,58.2,2,90.619,82.258,0,0,9.015,False,move
false_negative,291,58.2,3,87.548,86.053,2,0,2.453,False,avoidance
false_negative,292,58.4,0,88.527,68.226,1,0,22.452,False,avoidance
false_negative,292,58.4,1,81.866,94.875,1,0,8.181,False,avoidance
false_negative,292,58.4,2,90.414,82.601,3,0,8.615,False,avoidance
false_negative,292,58.4,3,87.861,86.302,2,0,2.16,False,avoidance
