scenario,run_number,fusion_mode,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,collision_risk_count,unnecessary_avoidance_count,missed_response_count,fusion_recovery_count,mission_success,avg_response_time_s,total_near_misses,avg_formation_error,seed,group,runtime_seconds,status
faulty_sensor_trust_weighted_fusion_dynamic,5,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,46,fusion_comparison,0.0385,PASS
faulty_sensor_trust_weighted_fusion_dynamic,6,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,47,fusion_comparison,0.0391,PASS
faulty_sensor_trust_weighted_fusion_dynamic,7,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,48,fusion_comparison,0.0389,PASS
faulty_sensor_trust_weighted_fusion_dynamic,8,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,49,fusion_comparison,0.0387,PASS
faulty_sensor_trust_weighted_fusion_dynamic,9,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,50,fusion_comparison,0.0385,PASS
faulty_sensor_trust_weighted_fusion_dynamic,10,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,51,fusion_comparison,0.0384,PASS
faulty_sensor_trust_weighted_fusion_dynamic,11,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,52,fusion_comparison,0.0393,PASS
faulty_sensor_trust_weighted_fusion_dynamic,12,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,53,fusion_comparison,0.04,PASS
faulty_sensor_trust_weighted_fusion_dynamic,13,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,54,fusion_comparison,0.0405,PASS
faulty_sensor_trust_weighted_fusion_dynamic,14,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,55,fusion_comparison,0.0401,PASS
faulty_sensor_trust_weighted_fusion_dynamic,15,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,56,fusion_comparison,0.0391,PASS
faulty_sensor_trust_weighted_fusion_dynamic,16,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,57,fusion_comparison,0.039,PASS
faulty_sensor_trust_weighted_fusion_dynamic,17,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,58,fusion_comparison,0.0394,PASS
faulty_sensor_trust_weighted_fusion_dynamic,18,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,59,fusion_comparison,0.0411,PASS
faulty_sensor_trust_weighted_fusion_dynamic,19,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,60,fusion_comparison,0.0404,PASS
faulty_sensor_trust_weighted_fusion_dynamic,20,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,61,fusion_comparison,0.0416,PASS
faulty_sensor_trust_weighted_fusion_dynamic,21,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,62,fusion_comparison,0.0391,PASS
faulty_sensor_trust_weighted_fusion_dynamic,22,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,63,fusion_comparison,0.0399,PASS
faulty_sensor_trust_weighted_fusion_dynamic,23,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,64,fusion_comparison,0.039,PASS
faulty_sensor_trust_weighted_fusion_dynamic,24,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,65,fusion_comparison,0.04,PASS
faulty_sensor_trust_weighted_fusion_dynamic,25,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,66,fusion_comparison,0.0396,PASS
faulty_sensor_trust_weighted_fusion_dynamic,26,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,67,fusion_comparison,0.0397,PASS
faulty_sensor_trust_weighted_fusion_dynamic,27,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,68,fusion_comparison,0.0401,PASS
faulty_sensor_trust_weighted_fusion_dynamic,28,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,69,fusion_comparison,0.0411,PASS
faulty_sensor_trust_weighted_fusion_dynamic,29,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,70,fusion_comparison,0.0413,PASS
faulty_sensor_trust_weighted_fusion_dynamic,30,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,71,fusion_comparison,0.0406,PASS
faulty_sensor_trust_weighted_fusion_dynamic,31,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,72,fusion_comparison,0.0402,PASS
faulty_sensor_trust_weighted_fusion_dynamic,32,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,73,fusion_comparison,0.0403,PASS
faulty_sensor_trust_weighted_fusion_dynamic,33,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,74,fusion_comparison,0.0402,PASS
faulty_sensor_trust_weighted_fusion_dynamic,34,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,75,fusion_comparison,0.0393,PASS
faulty_sensor_trust_weighted_fusion_dynamic,35,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,76,fusion_comparison,0.0389,PASS
faulty_sensor_trust_weighted_fusion_dynamic,36,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,77,fusion_comparison,0.0392,PASS
faulty_sensor_trust_weighted_fusion_dynamic,37,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,78,fusion_comparison,0.0392,PASS
faulty_sensor_trust_weighted_fusion_dynamic,38,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,79,fusion_comparison,0.0394,PASS
faulty_sensor_trust_weighted_fusion_dynamic,39,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,80,fusion_comparison,0.0391,PASS
faulty_sensor_trust_weighted_fusion_dynamic,40,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,81,fusion_comparison,0.0394,PASS
faulty_sensor_trust_weighted_fusion_dynamic,41,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,82,fusion_comparison,0.0392,PASS
faulty_sensor_trust_weighted_fusion_dynamic,42,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,83,fusion_comparison,0.0388,PASS
faulty_sensor_trust_weighted_fusion_dynamic,43,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,84,fusion_comparison,0.0387,PASS
faulty_sensor_trust_weighted_fusion_dynamic,44,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,85,fusion_comparison,0.0388,PASS
faulty_sensor_trust_weighted_fusion_dynamic,45,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,86,fusion_comparison,0.0385,PASS
faulty_sensor_trust_weighted_fusion_dynamic,46,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,87,fusion_comparison,0.0387,PASS
faulty_sensor_trust_weighted_fusion_dynamic,47,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,88,fusion_comparison,0.0387,PASS
faulty_sensor_trust_weighted_fusion_dynamic,48,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,89,fusion_comparison,0.0385,PASS
faulty_sensor_trust_weighted_fusion_dynamic,49,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,90,fusion_comparison,0.0385,PASS
faulty_sensor_trust_weighted_fusion_dynamic,50,trust_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,91,fusion_comparison,0.0392,PASS
faulty_sensor_covariance_weighted_fusion,1,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,42,fusion_comparison,0.0401,PASS
faulty_sensor_covariance_weighted_fusion,2,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,43,fusion_comparison,0.0397,PASS
faulty_sensor_covariance_weighted_fusion,3,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,44,fusion_comparison,0.0423,PASS
faulty_sensor_covariance_weighted_fusion,4,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,45,fusion_comparison,0.0431,PASS
faulty_sensor_covariance_weighted_fusion,5,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,46,fusion_comparison,0.0425,PASS
faulty_sensor_covariance_weighted_fusion,6,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,47,fusion_comparison,0.0434,PASS
faulty_sensor_covariance_weighted_fusion,7,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,48,fusion_comparison,0.0404,PASS
faulty_sensor_covariance_weighted_fusion,8,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,49,fusion_comparison,0.0422,PASS
faulty_sensor_covariance_weighted_fusion,9,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,50,fusion_comparison,0.0403,PASS
faulty_sensor_covariance_weighted_fusion,10,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,51,fusion_comparison,0.0402,PASS
faulty_sensor_covariance_weighted_fusion,11,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,52,fusion_comparison,0.0395,PASS
faulty_sensor_covariance_weighted_fusion,12,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,53,fusion_comparison,0.0391,PASS
faulty_sensor_covariance_weighted_fusion,13,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,54,fusion_comparison,0.0404,PASS
faulty_sensor_covariance_weighted_fusion,14,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,55,fusion_comparison,0.0413,PASS
faulty_sensor_covariance_weighted_fusion,15,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,56,fusion_comparison,0.0448,PASS
faulty_sensor_covariance_weighted_fusion,16,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,57,fusion_comparison,0.0516,PASS
faulty_sensor_covariance_weighted_fusion,17,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,58,fusion_comparison,0.0422,PASS
faulty_sensor_covariance_weighted_fusion,18,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,59,fusion_comparison,0.0409,PASS
faulty_sensor_covariance_weighted_fusion,19,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,60,fusion_comparison,0.0402,PASS
faulty_sensor_covariance_weighted_fusion,20,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,61,fusion_comparison,0.0392,PASS
faulty_sensor_covariance_weighted_fusion,21,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,62,fusion_comparison,0.0416,PASS
faulty_sensor_covariance_weighted_fusion,22,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,63,fusion_comparison,0.0396,PASS
faulty_sensor_covariance_weighted_fusion,23,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,64,fusion_comparison,0.0386,PASS
faulty_sensor_covariance_weighted_fusion,24,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,65,fusion_comparison,0.0391,PASS
faulty_sensor_covariance_weighted_fusion,25,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,66,fusion_comparison,0.0389,PASS
faulty_sensor_covariance_weighted_fusion,26,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,67,fusion_comparison,0.0412,PASS
faulty_sensor_covariance_weighted_fusion,27,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,68,fusion_comparison,0.0404,PASS
faulty_sensor_covariance_weighted_fusion,28,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,69,fusion_comparison,0.0408,PASS
faulty_sensor_covariance_weighted_fusion,29,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,70,fusion_comparison,0.0389,PASS
faulty_sensor_covariance_weighted_fusion,30,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,71,fusion_comparison,0.039,PASS
faulty_sensor_covariance_weighted_fusion,31,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,72,fusion_comparison,0.0426,PASS
faulty_sensor_covariance_weighted_fusion,32,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,73,fusion_comparison,0.0389,PASS
faulty_sensor_covariance_weighted_fusion,33,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,74,fusion_comparison,0.039,PASS
faulty_sensor_covariance_weighted_fusion,34,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,75,fusion_comparison,0.0386,PASS
faulty_sensor_covariance_weighted_fusion,35,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,76,fusion_comparison,0.0387,PASS
faulty_sensor_covariance_weighted_fusion,36,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,77,fusion_comparison,0.0386,PASS
faulty_sensor_covariance_weighted_fusion,37,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,78,fusion_comparison,0.0388,PASS
faulty_sensor_covariance_weighted_fusion,38,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,79,fusion_comparison,0.0389,PASS
faulty_sensor_covariance_weighted_fusion,39,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,80,fusion_comparison,0.0384,PASS
faulty_sensor_covariance_weighted_fusion,40,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,81,fusion_comparison,0.0387,PASS
faulty_sensor_covariance_weighted_fusion,41,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,82,fusion_comparison,0.0386,PASS
faulty_sensor_covariance_weighted_fusion,42,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,83,fusion_comparison,0.039,PASS
faulty_sensor_covariance_weighted_fusion,43,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,84,fusion_comparison,0.0387,PASS
faulty_sensor_covariance_weighted_fusion,44,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,85,fusion_comparison,0.0392,PASS
faulty_sensor_covariance_weighted_fusion,45,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,86,fusion_comparison,0.0387,PASS
faulty_sensor_covariance_weighted_fusion,46,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,87,fusion_comparison,0.0385,PASS
faulty_sensor_covariance_weighted_fusion,47,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,88,fusion_comparison,0.0393,PASS
faulty_sensor_covariance_weighted_fusion,48,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,89,fusion_comparison,0.039,PASS
faulty_sensor_covariance_weighted_fusion,49,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,90,fusion_comparison,0.0388,PASS
faulty_sensor_covariance_weighted_fusion,50,covariance_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,79,0,0,0,Yes,0.0,47,3.682,91,fusion_comparison,0.0388,PASS
