scenario,run_number,fusion_mode,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,fused_position_rmse,covariance_consistency_nees,avg_sensor_contribution,stale_data_count,avg_faulty_sensor_influence,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,expected_calibration_error,maximum_calibration_error,brier_score,negative_log_likelihood,overconfidence_rate,underconfidence_rate,n_samples,abstention_rate,correct_abstention_rate,unnecessary_abstention_rate,handoff_success_rate,handoff_failure_rate,time_in_degraded_mode,time_in_critical_mode,mean_safety_margin_increase,ghost_track_count,extended_target_fragmentation,doppler_ambiguity_count,multipath_false_track_count
sudden_target_appearance,1,trust_weighted_fusion,0.25,0.0,0.5,0,0.0,0.15,0,75,0,,Yes,,0.0,4.2708,401,0,0,401,0.8508,0.6181,0.1141,0.3193,2,602,1,0,0,2,1,98.2,82,2.0597,0.232,,,0,,2116,1621,495,0,2,4.2747,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
sudden_target_appearance,2,trust_weighted_fusion,0.25,0.0,0.5,0,0.0,0.15,0,161,0,,Yes,,0.0,2.9652,362,0,0,362,0.4948,0.6274,0.1142,0.3218,1,576,1,0,0,2,1,102.6,81,1.8844,0.2665,,,0,,2318,1800,518,0,2,4.4749,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
sudden_target_appearance,3,trust_weighted_fusion,0.25,0.0,0.5,0,0.0,0.15,0,64,0,,Yes,,0.0,4.2656,397,0,0,397,1.0966,0.637,0.1078,0.3173,2,576,3,0,0,2.75,1,95.8,79,2.147,0.2223,,,0,,2104,1621,483,0,2,4.3561,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
sudden_target_appearance,4,trust_weighted_fusion,0.25,0.0,0.5,0,0.0,0.15,0,442,0,,No,,0.0,5.3167,415,0,0,415,1.5462,0.6522,0.1197,0.2835,0,648,1,0,0,2.5,1,122,77,1.8631,0.2731,,,0,,2072,1580,492,0,2,4.2114,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
sudden_target_appearance,5,trust_weighted_fusion,0.25,0.0,0.5,0,0.0,0.15,0,73,0,,Yes,,0.0,4.1213,348,0,0,348,0.8536,0.6324,0.12,0.3175,2,553,2,0,0,2.75,1,96.8,81,2.2041,0.1965,,,0,,2082,1594,488,0,2,4.2664,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
rapidly_moving_obstacle,1,trust_weighted_fusion,0.0,0.05,0.6,5,0.1,0.0,0,82,13,,No,,2.462,3.4086,0,38,0,38,0.4409,2.0612,0.4693,0.2609,55,0,222,0,0,2.84,3.6393,7.6596,0,20.3547,2.0134,,,0,,1638,1106,532,0,2,4.1574,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
rapidly_moving_obstacle,2,trust_weighted_fusion,0.0,0.05,0.6,5,0.1,0.0,0,48,0,,Yes,,2.312,5.1144,0,34,0,34,1.7018,2.4009,0.4719,0.2736,79,0,213,0,0,2.6296,3.55,7.6731,0,20.1512,2.0674,,,0,,1666,1089,577,0,2,4.0339,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
rapidly_moving_obstacle,3,trust_weighted_fusion,0.0,0.05,0.6,5,0.1,0.0,0,66,28,,No,,2.275,3.5739,0,67,0,67,0.5206,2.12,0.4609,0.2675,63,0,208,0,0,2.6,3.7818,7.8958,0,20.1327,2.1053,,,0,,1652,1116,536,0,2,4.1095,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
rapidly_moving_obstacle,4,trust_weighted_fusion,0.0,0.05,0.6,5,0.1,0.0,0,40,1,,No,,2.212,4.4957,0,12,0,12,1.141,2.2312,0.4583,0.2669,74,0,210,0,0,3.25,3.4426,7.0741,0,22.3316,2.1579,,,0,,1642,1062,580,0,2,4.0644,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
rapidly_moving_obstacle,5,trust_weighted_fusion,0.0,0.05,0.6,5,0.1,0.0,0,61,6,,No,,2.288,3.5813,0,40,0,40,0.4805,2.1267,0.4406,0.2654,62,0,212,0,0,3,3.5333,7.44,0,21.1697,2.1397,,,0,,1648,1078,570,0,2,4.12,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
overconfident_faulty_sensor,1,confidence_weighted_fusion,0.1,0.15,1.2,3,0.05,0.6,0,48,1,,No,,1.3,5.4237,52,28,0,80,1.7677,0.5993,0.1181,0.294,19,87,178,0,0,3.6842,2.225,17.6087,0,10.2308,0.3292,,,0,,1794,1366,428,0,2,4.1916,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
overconfident_faulty_sensor,2,confidence_weighted_fusion,0.1,0.15,1.2,3,0.05,0.6,0,40,1,,No,,1.625,3.9731,48,24,0,72,0.9582,0.6258,0.113,0.2969,18,80,177,0,0,3.1053,2.1585,18.5,0,9.7046,0.3603,,,0,,1842,1413,429,0,2,4.2937,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
overconfident_faulty_sensor,3,confidence_weighted_fusion,0.1,0.15,1.2,3,0.05,0.6,0,28,6,,No,,1.425,4.9383,65,9,0,74,1.3753,0.6146,0.1078,0.2726,29,89,211,0,0,4,2.7403,11.7273,0,15.9898,0.3732,,,0,,1746,1326,420,0,2,4.1571,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
overconfident_faulty_sensor,4,confidence_weighted_fusion,0.1,0.15,1.2,3,0.05,0.6,0,42,3,,No,,1.35,4.4893,57,23,0,80,1.1989,0.6076,0.1188,0.298,16,96,180,0,0,3.4706,2.2222,20.45,0,8.2179,0.379,,,0,,1790,1361,429,0,2,4.1725,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
overconfident_faulty_sensor,5,confidence_weighted_fusion,0.1,0.15,1.2,3,0.05,0.6,0,49,0,,Yes,,1.425,3.7047,74,27,0,101,0.674,0.6327,0.1161,0.265,26,96,218,0,0,3,2.9459,12.4,0,14.5107,0.4833,,,0,,1634,1232,402,0,2,4.0647,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
wrong_trust_assignment,1,trust_weighted_fusion,0.08,0.12,1.0,5,0.1,0.5,0,34,6,,No,,2.575,5.317,33,22,0,55,1.6408,0.6198,0.1138,0.2691,27,57,240,0,0,3.6087,3.3333,12.1613,0,14.895,0.3603,,,0,,1622,1214,408,0,2,3.9755,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
wrong_trust_assignment,2,trust_weighted_fusion,0.08,0.12,1.0,5,0.1,0.5,0,26,8,,No,,2.475,4.4829,44,13,0,57,1.2304,0.6076,0.1148,0.2603,27,64,250,0,0,3.6316,3.3333,11.8065,1,16.1368,0.5311,,,0,,1620,1223,397,0,2,4.0806,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
wrong_trust_assignment,3,trust_weighted_fusion,0.08,0.12,1.0,5,0.1,0.5,0,66,3,,No,,2.263,4.3149,42,39,0,81,1.1515,0.5501,0.1223,0.2543,31,69,268,0,0,3.1429,3.3924,10.3714,1,18.0217,0.347,,,0,,1600,1202,398,0,2,4.0201,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
wrong_trust_assignment,4,trust_weighted_fusion,0.08,0.12,1.0,5,0.1,0.5,0,90,5,,No,,2.525,3.7133,42,58,0,100,0.6934,0.5387,0.1077,0.2734,26,64,221,0,0,3.619,2.8701,12.5667,1,14.6926,0.3774,,,0,,1662,1255,407,0,2,4.0835,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
wrong_trust_assignment,5,trust_weighted_fusion,0.08,0.12,1.0,5,0.1,0.5,0,56,0,,Yes,,2.175,3.9574,37,39,0,76,0.8745,0.5694,0.1133,0.2422,36,66,270,0,0,2.3333,4.1538,8.75,2,21.3048,0.4561,,,0,,1548,1158,390,0,2,3.9692,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
correctly_calibrated_radar,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,65,0,,Yes,,0.075,4.7158,9,10,0,19,1.3905,0.6411,0.1184,0.3316,0,13,67,0,0,2,1.0984,110.75,4,2.2804,0.2086,,,0,,1918,1471,447,0,2,4.2908,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
correctly_calibrated_radar,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.013,4.7193,4,6,0,10,1.3703,0.6633,0.1146,0.3305,2,6,64,0,0,2.3333,1.2549,73.1667,2,2.9589,0.231,,,0,,1918,1473,445,0,2,4.3101,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
correctly_calibrated_radar,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,59,0,,Yes,,0.0,4.2062,13,10,0,23,0.9796,0.6823,0.1144,0.3288,1,20,78,0,0,2,1.2188,87.4,8,2.6203,0.2227,,,0,,1912,1470,442,0,2,4.3258,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
correctly_calibrated_radar,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.062,4.4451,6,9,0,15,1.1287,0.6576,0.1106,0.3288,0,12,57,0,0,2,1.0755,109.25,6,2.2598,0.2154,,,0,,1906,1465,441,0,2,4.322,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
correctly_calibrated_radar,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.05,3.9649,8,11,0,19,0.7651,0.6401,0.1073,0.3272,0,9,71,0,0,2.75,1.127,107.5,1,2.4651,0.2416,,,0,,1898,1464,434,0,2,4.3733,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
mildly_overconfident_radar,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,66,0,,Yes,,0.075,4.7123,9,10,0,19,1.3881,0.6411,0.1184,0.3316,0,13,67,0,0,2,1.0984,110.75,4,2.2804,0.2085,,,0,,1918,1471,447,0,2,4.2908,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
mildly_overconfident_radar,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.013,4.7153,4,6,0,10,1.3677,0.6633,0.1149,0.3305,2,6,64,0,0,2.3333,1.2549,73.1667,2,2.9589,0.2315,,,0,,1918,1473,445,0,2,4.3101,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
mildly_overconfident_radar,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,59,0,,Yes,,0.0,4.2097,13,10,0,23,0.9832,0.6823,0.1144,0.3288,1,20,78,0,0,2,1.2188,87.4,8,2.6203,0.2228,,,0,,1912,1470,442,0,2,4.3258,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
mildly_overconfident_radar,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.062,4.4449,6,9,0,15,1.128,0.6576,0.1106,0.3288,0,12,57,0,0,2,1.0755,109.25,6,2.2598,0.2166,,,0,,1906,1465,441,0,2,4.322,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
mildly_overconfident_radar,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.05,3.9647,8,11,0,19,0.765,0.64,0.1073,0.3272,0,9,71,0,0,2.75,1.127,107.5,1,2.4651,0.2424,,,0,,1898,1464,434,0,2,4.3733,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
severely_overconfident_radar,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.075,4.7645,9,9,0,18,1.4305,0.6411,0.1184,0.3331,0,13,67,0,0,2,1.0984,110.75,4,2.2804,0.2089,,,0,,1918,1471,447,0,2,4.2908,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
severely_overconfident_radar,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.013,4.7164,4,6,0,10,1.3683,0.6634,0.1149,0.3305,2,6,64,0,0,2.3333,1.2549,73.1667,2,2.9589,0.2337,,,0,,1918,1473,445,0,2,4.3101,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
severely_overconfident_radar,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.1737,12,8,0,20,0.9473,0.6795,0.1145,0.3298,1,18,78,0,0,2,1.2381,87.2,7,2.6245,0.2185,,,0,,1906,1465,441,0,2,4.322,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
severely_overconfident_radar,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.062,4.444,6,9,0,15,1.1277,0.6576,0.1106,0.3288,0,12,57,0,0,2,1.0755,109.25,6,2.2598,0.219,,,0,,1906,1465,441,0,2,4.322,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
severely_overconfident_radar,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.05,3.9644,8,11,0,19,0.7647,0.64,0.1073,0.3272,0,9,71,0,0,2.75,1.127,107.5,1,2.4651,0.2446,,,0,,1898,1464,434,0,2,4.3733,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
underconfident_radar,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,67,0,,Yes,,0.075,4.7417,11,9,0,20,1.4147,0.643,0.1183,0.3313,0,15,66,0,0,2,1.082,110.75,4,2.2779,0.2115,,,0,,1918,1471,447,0,2,4.2908,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
underconfident_radar,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,67,0,,Yes,,0.013,4.8659,4,7,0,11,1.5099,0.6741,0.1164,0.3273,2,6,64,0,0,2.3333,1.2308,73,1,2.9656,0.2499,,,0,,1916,1472,444,0,2,4.3153,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
underconfident_radar,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,46,0,,Yes,,0.0,4.2867,12,7,0,19,1.0458,0.6609,0.1105,0.3254,0,20,66,0,0,2,1.1786,107.5,8,2.3121,0.2051,,,0,,1896,1462,434,0,2,4.3687,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
underconfident_radar,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.062,4.4465,6,9,0,15,1.1317,0.6576,0.1106,0.3285,0,12,57,0,0,2,1.0755,109.25,6,2.2598,0.2121,,,0,,1906,1465,441,0,2,4.322,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
underconfident_radar,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.05,3.958,6,10,0,16,0.7578,0.641,0.1074,0.3267,0,7,71,0,0,2.75,1.127,107.25,1,2.4692,0.2401,,,0,,1896,1463,433,0,2,4.3788,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_false_alarms,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,73,0,,Yes,,0.075,4.9214,182,7,0,189,1.264,0.6626,0.1137,0.322,6,280,73,0,0,4.5,1.1967,65.7143,91,2.8387,0.2478,,,0,,2002,1538,464,0,2,4.3147,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_false_alarms,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.013,3.6557,187,12,0,199,0.5668,0.6674,0.1157,0.3239,6,277,79,0,0,2.1,1.2742,45,90,3.5205,0.4832,,,0,,2008,1548,460,0,2,4.3652,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_false_alarms,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,62,0,,Yes,,0.013,4.7162,177,10,0,187,1.2285,0.6551,0.1131,0.3367,3,292,67,0,0,3.4,1.1552,79.1667,111,2.6251,0.2041,,,0,,2058,1579,479,0,2,4.2965,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_false_alarms,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,73,0,,Yes,,0.025,3.6638,211,8,0,219,0.4909,0.6438,0.1158,0.3213,2,319,59,0,0,2.5,1.18,91.6,105,2.2881,0.2361,,,0,,2042,1580,462,0,2,4.4199,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_false_alarms,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.025,3.5523,191,8,0,199,0.8406,0.6641,0.1165,0.3234,2,292,70,0,0,2.8333,1.25,76.8333,100,2.691,0.3157,,,0,,2064,1591,473,0,2,4.4197,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_incorrect_tracks,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,72,0,,Yes,,0.062,5.5517,11,16,0,27,2.171,1.8024,0.1198,0.3227,69,14,69,0,0,4.7222,1.0781,18.2963,4,7.4431,1.1781,,,0,,1982,1436,546,0,2,4.3275,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_incorrect_tracks,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,53,0,,Yes,,0.0,5.7295,4,7,0,11,2.2629,1.8771,0.113,0.329,59,5,64,0,0,4.6667,1.1852,18.5,1,6.7005,1.1403,,,0,,1974,1453,521,0,2,4.282,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_incorrect_tracks,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,83,0,,Yes,,0.013,5.5098,8,17,0,25,2.1495,1.8536,0.1213,0.325,68,15,80,0,0,4.15,1.2121,19.3462,6,6.9772,1.0395,,,0,,1972,1445,527,0,2,4.2047,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_incorrect_tracks,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.05,5.6723,4,4,0,8,2.2388,1.9361,0.115,0.3338,83,9,56,0,0,4.3448,1.2174,11.2093,5,11.1246,1.2623,,,0,,2002,1444,558,0,2,4.2778,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
high_confidence_incorrect_tracks,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,43,0,,Yes,,0.038,5.5776,12,6,0,18,2.2401,1.8297,0.1148,0.338,48,17,72,0,0,3.7368,1.1803,16.9286,5,7.8239,1.0004,,,0,,2020,1482,538,0,2,4.2797,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
low_confidence_correct_detections,1,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.7384,4,0,0,4,1.3612,0.5762,0.1135,0.3301,0,8,10,0,0,2,1,110,4,2.1703,0.1756,,,0,,1922,1478,444,0,2,4.3288,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
low_confidence_correct_detections,2,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,72,0,,Yes,,0.0,3.9634,10,3,0,13,0.7644,0.5519,0.1156,0.3247,0,12,8,0,0,2.75,1.1429,108,2,2.2491,0.1802,,,0,,1904,1468,436,0,2,4.367,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
low_confidence_correct_detections,3,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.448,13,1,0,14,1.0621,0.5408,0.1228,0.3255,0,18,15,0,0,2.5,1,108,5,2.2519,0.1633,,,0,,1892,1456,436,0,2,4.3394,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
low_confidence_correct_detections,4,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,46,0,,Yes,,0.0,4.3579,9,1,0,10,1.0644,0.546,0.1145,0.3338,0,13,11,0,0,2,1,110.25,4,2.2006,0.1569,,,0,,1918,1473,445,0,2,4.3101,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
low_confidence_correct_detections,5,confidence_weighted_fusion,0.0,0.0,0.0,0,0.0,0.0,0,47,0,,Yes,,0.013,4.7444,9,2,0,11,1.4089,0.5508,0.1102,0.3333,0,11,7,0,0,2,1,110.5,2,2.1664,0.1696,,,0,,1916,1470,446,0,2,4.296,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_perfect,1,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.5877,0,0,0,0,1.2482,0.6295,0.1184,0.3311,0,0,0,0,0,2,,109.75,0,2.1569,0.1696,,,0,,1916,1473,443,0,2,4.3251,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_perfect,2,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.7677,0,0,0,0,1.4153,0.6217,0.1172,0.3321,0,0,1,0,0,2,1,110.25,0,2.1533,0.1959,,,0,,1920,1475,445,0,2,4.3146,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_perfect,3,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,50,0,,Yes,,0.013,4.6077,0,0,0,0,1.2668,0.6018,0.1124,0.3303,0,0,5,0,0,2,1,109.25,0,2.176,0.1732,,,0,,1908,1467,441,0,2,4.3265,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_perfect,4,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.6103,0,0,0,0,1.2927,0.6221,0.1162,0.3333,0,0,1,0,0,2,1,111,0,2.1456,0.2035,,,0,,1918,1470,448,0,2,4.2812,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_perfect,5,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.0,4.5532,0,0,0,0,1.2488,0.6292,0.1142,0.3354,0,0,4,0,0,2,1,111.25,0,2.1498,0.1997,,,0,,1926,1477,449,0,2,4.2895,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_small_error,1,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.5877,0,0,0,0,1.2482,0.6295,0.1184,0.3311,0,0,0,0,0,2,,109.75,0,2.1569,0.1696,,,0,,1916,1473,443,0,2,4.3251,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_small_error,2,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.7677,0,0,0,0,1.4153,0.6217,0.1172,0.3321,0,0,1,0,0,2,1,110.25,0,2.1533,0.1959,,,0,,1920,1475,445,0,2,4.3146,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_small_error,3,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,50,0,,Yes,,0.013,4.6077,0,0,0,0,1.2668,0.6018,0.1124,0.3303,0,0,5,0,0,2,1,109.25,0,2.176,0.1732,,,0,,1908,1467,441,0,2,4.3265,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_small_error,4,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.6103,0,0,0,0,1.2927,0.6221,0.1162,0.3333,0,0,1,0,0,2,1,111,0,2.1456,0.2035,,,0,,1918,1470,448,0,2,4.2812,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_small_error,5,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.0,4.5532,0,0,0,0,1.2488,0.6292,0.1142,0.3354,0,0,4,0,0,2,1,111.25,0,2.1498,0.1997,,,0,,1926,1477,449,0,2,4.2895,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_medium_error,1,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.5877,0,0,0,0,1.2482,0.6295,0.1184,0.3311,0,0,0,0,0,2,,109.75,0,2.1569,0.1696,,,0,,1916,1473,443,0,2,4.3251,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_medium_error,2,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.7677,0,0,0,0,1.4153,0.6217,0.1172,0.3321,0,0,1,0,0,2,1,110.25,0,2.1533,0.1959,,,0,,1920,1475,445,0,2,4.3146,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_medium_error,3,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,50,0,,Yes,,0.013,4.6077,0,0,0,0,1.2668,0.6018,0.1124,0.3303,0,0,5,0,0,2,1,109.25,0,2.176,0.1732,,,0,,1908,1467,441,0,2,4.3265,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_medium_error,4,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.6103,0,0,0,0,1.2927,0.6221,0.1162,0.3333,0,0,1,0,0,2,1,111,0,2.1456,0.2035,,,0,,1918,1470,448,0,2,4.2812,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
